PM10;PM2-5;O3;CO;NO2;SO2
62,3;22;9,3;1;28,9;1,8
46,7;21;17,3;0,5;13,9;0,8
20,6;6;23;0,3;5;0,5
12,8;8;23;0,3;4,2;0,6
11,8;7;22,9;0,3;4,4;0,5
15;6;22,7;0,3;4,6;0,5
10;10;22,4;0,3;5,9;0,7
15;15;23,1;0,4;10,9;0,5
31,1;15;23,7;0,6;24,5;0,9
44,7;15;20,9;0,4;9,2;0,6
20,4;12;23,9;0,3;4;0,5
8;8;21,2;0,3;5,1;0,4
6;2;18,6;0,3;7;0,3
8,1;0;20,2;0,3;3,5;0,3
11,8;6;19,5;0,3;4,7;0,4
9,3;6;18,5;0,2;3,6;0,4
4,4;2;18,6;0,2;3,4;0,4
5;5;21,1;0,2;1,9;0
8;8;16,5;0,2;3,8;0,2
5,4;4;12,9;0,3;5,7;0,3
2,6;0;11,7;0,2;5,8;0,3
4,6;0;4,3;0,5;15,3;0,6
14,7;2;9,9;0,6;12,4;0,8
13;7;15;0,4;7,7;0,5
12,2;9;0;0;0;0
10,2;0;0;0;0;1,7
10,3;0;0;0;0;1,6
0;0;0;0,3;4,5;1,6
12;2;18,6;0,3;3,8;1,6
0;18;18,9;0,3;4;2,1
27,7;4;18,5;0,3;5,6;1,8
9,3;9;18,7;0,3;4,9;1,8
10,7;9;19,6;0,3;4,7;1,8
12;5;18,6;0,4;5,6;1,8
11;4;19,1;0,4;6,3;1,7
15,2;6;18,1;0,4;7;1,5
22,3;5;12,9;0,5;11,5;1,5
20;4;5,3;0,9;18,3;2,2
27,2;11;8;0,5;13,1;1,8
22,3;7;9,1;0,4;13,2;1,8
26,2;6;8,3;0,5;13;2,1
10,4;8;20,4;0,2;4,3;1,6
8,6;5;19;0,2;4,6;1,6
6,3;5;14,4;0,2;6,6;1,6
7;6;15,1;0,2;5,7;1,5
18,1;8;17,6;0,2;4,9;1,6
6;6;15,8;0,3;6,5;1,7
23,1;5;17,5;0,3;5,8;1,6
9,8;7;19,7;0,3;4,3;1,7
12;3;21,1;0,3;3,8;1,6
10,5;1;22,5;0,3;4,1;1,7
6,1;2;23,6;0,2;2,7;1,7
6,1;3;25,3;0,3;3,3;0,8
7;7;28,3;0,2;3,5;0,6
9,3;9;27,9;0,2;2,9;1
8;8;27,1;0,2;2,8;1,1
0;7;25,6;0,2;3,3;1
10,5;1;25,7;0,2;2,5;1
11;0;23,4;0,3;4,9;0,9
12,5;2;24,1;0,3;4,4;0,8
11,7;6;23,6;0,2;3,2;0,8
12,4;5;20,1;0,3;5,7;0,8
12,5;8;24,6;0,2;4,3;0,9
8,3;4;23,1;0,2;4,3;0,9
6,6;0;23,7;0,2;2,7;0,9
15,7;0;26,1;0,2;2,9;0,9
4,8;0;22,3;0,2;5,3;1
2,2;1;24,3;0,2;1,6;0,9
0;5;24,7;0,2;1,6;0,9
0;0;26;0,1;0;0,9
4;4;19,3;0,2;0;0,9
5,6;5;25,4;0,1;0;0,9
6,6;3;28,4;0,1;0;0,9
8,3;3;29,4;0,1;0;0,8
10,5;1;30;0;0;0,9
12,3;2;28,9;0,1;0;0,9
10,7;9;26,6;0,1;0;0,9
10,8;7;26,1;0,1;0;0,9
12,3;7;26,5;0,1;0;1
15,5;11;25,7;0,1;0;1
10,9;10;23,4;0,1;0;0,9
12,8;4;22,8;0,1;0;0,9
13;1;22,9;0,1;0;1
10,5;3;22,4;0,1;0;0,9
10,8;6;20,9;0,1;0;0,9
11,3;9;22,2;0,1;0;0,8
12,5;4;22,8;0;0;0,8
13,8;4;21,7;0;0;0,9
11,7;6;21,7;0,1;1;0,9
11,4;6;22,6;0,1;0,8;0,9
13;5;19,7;0,1;1,1;1
15,2;6;14,2;0,2;3,7;1
17,4;6;11,3;0,2;7,1;0,9
21,5;6;14,8;0,2;6,4;0,9
18,6;6;8,7;0,7;14,6;1,6
27,4;8;16,2;0,5;8,1;1,2
19,6;10;22,4;0,2;4,1;1
17,4;9;22,9;0,2;3,7;1
23,8;4;23;0,2;4,2;1,1
11,8;5;23,4;0,2;3,7;0,9
12,5;6;24,2;0,2;4,2;1
14,9;6;24,6;0,2;3,9;1
13,5;8;24,2;0,2;3,6;1,1
12,8;9;22,1;0,2;4,9;1
15,4;4;19,9;0,3;5,7;0,5
12,8;0;21,1;0,2;3,7;0,6
10,5;0;14,9;0,4;10,3;0,8
23,1;1;15,5;0,4;9,1;0,7
18,1;5;17,1;0,3;7,2;0,7
15,2;6;13,5;0,3;7;0,5
17,4;0;13,6;0,3;6,6;0,5
7,6;0;19,1;0,2;4,6;0,5
7,6;2;20,3;0,2;2,1;0,6
10;1;16,4;0,2;2,7;0,5
11,7;0;13,3;0,3;4,8;0,6
9,1;0;21,2;0,2;2;0,5
5,4;1;17,2;0,2;3,4;0,6
5,4;0;8;0,4;13,9;0,6
9,3;0;5,2;0,8;19,4;1,2
20,6;20;21,1;0,4;6;0,6
12,3;7;21,2;0,3;4,8;0,6
11,5;6;22,1;0,3;4,5;0,6
9,8;0;21,5;0,3;4,6;0,5
9,8;2;20,8;0,3;4,6;0,6
12;0;20,5;0,3;3,9;0,5
15,7;0;20,5;0,3;3;0,7
14,9;11;20,9;0,3;2,5;0,6
0;12;20,6;0,3;3,6;0,6
9;4;19;0,3;3,7;0,6
12,5;0;16,9;0,4;5,9;0,6
13;0;18,9;0,3;4,5;0,7
10;1;17,3;0,4;6,6;0,4
6,8;2;18,2;0,3;5,2;0,4
7,8;4;17,9;0,3;5,6;0,6
11;4;19,1;0,3;2,6;0,5
8,6;6;18,9;0,3;3,1;0,6
7,9;7;20,1;0,1;1,5;0,5
11;4;18,9;0,1;1,5;0,6
11,5;0;18,7;0,1;1,2;0,5
11,3;0;18,3;0,1;1,6;0,6
7,8;6;16,1;0,2;3,7;0,5
15,6;5;10,6;0,3;9,3;0,8
18,9;6;13;0,4;8,9;0,8
26,2;3;13;0,4;6,5;0,7
16,7;0;16,2;0,3;5,4;0
17,6;2;18,4;0,2;4;0
0;7;15,4;0,2;0;0,2
17,6;0;0;0;4,2;0,3
17,7;12;0;0,2;3,4;0,2
17,6;15;19,5;0,2;3,4;0,4
22,3;9;19,1;0,2;3,7;0,4
22,8;2;20,9;0,2;3;0,2
8,1;4;19,3;0,3;4,2;0,2
11,3;6;17,1;0,3;4,2;0,3
13,7;0;15,9;0,3;3,9;0,2
14;5;16,6;0,2;3,7;0,2
13,8;4;14,6;0,3;4,9;0,1
10,8;3;16,4;0,2;3;0,2
7;4;16,5;0,2;3,1;0,2
8,6;4;12,2;0,3;5,3;0,2
9,1;5;6,2;0,4;10,8;0,3
5,4;5;17,1;0,2;2,6;0,2
8,3;4;10,2;0,3;6,7;0,2
13;0;1,3;0,4;15,1;0,3
24,1;2;2,3;0,4;12,1;0,3
23,8;8;3,2;0,6;12,7;0,3
33,3;11;6,1;0,6;9,6;0,4
18,7;10;10,5;0,4;6,5;0,3
14;6;14,7;0,4;3,2;0,2
9,8;6;15,4;0,3;3,8;0,2
10;10;14,9;0,3;3,5;0,3
12;10;16,2;0,3;2,7;0,2
15;6;16,2;0,3;2,7;0,3
0;9;16,7;0,3;3,4;0,2
9;9;17;0,3;2,6;0,3
8,4;5;17,9;0,3;3,1;0,2
18,2;4;18,9;0,4;8,9;0,3
35;5;15;0,6;20;0,3
26,9;4;16,1;0,4;5;0,2
8,6;1;15,1;0,4;5,8;0,2
10,3;6;14;0,4;6;0,2
16,9;10;13,3;0,4;5,3;0,2
19,1;8;14,7;0,3;4,7;0,2
12,7;6;16,5;0,3;2,2;0,2
8,4;6;14,9;0,2;3,1;0,2
19,9;6;10,4;0,3;5,7;0,2
19,1;5;8,7;0,3;5,5;0,2
15,4;5;5,9;0,3;7,9;0,2
17,6;5;1,1;0,5;14,5;0,4
36,7;10;1,1;1,2;18,6;1,1
75,2;18;1,6;1,7;21,6;1,5
69,1;32;2,5;1,1;19,2;1,4
48,1;21;5,9;1;24,1;1,4
48,8;11;10,3;0,8;23,1;0,8
35,7;13;14,9;0,6;16,5;0,5
31,6;12;18;0,4;7,9;0,4
22,3;9;19,3;0,3;4,7;0,2
19,6;11;27,9;0,6;16,4;0,5
50,8;16;26,1;0,7;18,1;0,5
42,3;30;27,6;0,6;21;0,5
36,5;11;30,5;0,5;15,3;0,4
19,9;17;23,4;0,7;24,1;0,4
18,9;15;10,4;1;37,2;0,4
35;20;6;1,3;37,9;0,6
54,2;32;7,7;1;34,4;0,5
54,7;26;10,7;0,8;28,8;0,3
35,5;21;4,8;1;31,2;0,4
48,4;18;3,9;1;26,9;0,4
39,1;17;1,5;1,2;27,3;0,5
0;21;1,2;1,2;29,4;0,4
46,9;30;1,5;1;30,4;0,4
41,2;26;1,7;0,8;29,5;0,4
44,9;23;2,4;0,7;26,8;0,4
41,3;22;1,6;0,7;27,3;0,5
46,9;27;2,2;1;28,3;0,7
49,6;34;7;1;23,3;0,7
57,3;37;11,5;0,9;21,8;0,7
55,9;23;18,8;0,5;14,4;0,6
32,4;12;23,2;0,4;8,3;0,4
0;21;23,7;0,3;5,3;0,4
21;21;23,3;0,3;4,7;0,3
24,1;9;22,6;0,3;5,1;0,3
19,2;8;36;0,6;14,9;0,5
50,5;28;41,4;0,6;16,7;0,5
37,6;20;40,3;0,5;14,5;0,5
37,5;21;28,3;0,4;11,3;0,4
20,6;4;21,8;0,5;13,2;0,4
27,7;1;16,1;0,3;6,6;0,3
10,8;2;17,1;0,3;5;0,3
10,3;9;18,4;0,3;4,7;0,3
13;13;9,7;0,5;15,8;0,3
28,1;10;4;0,6;20,9;0,4
19,9;10;9,2;0,5;10,2;0,3
16,9;11;8,7;0,4;9,2;0,3
14,2;8;12,2;0,4;10,4;0,3
16,2;6;6,9;0,5;16,9;0,4
21,1;15;5,7;0,5;14,6;0,3
21;20;12;0,3;7,6;0,3
9;9;31,7;0,2;1,7;0,3
7,3;4;35;0,2;2,1;0,3
9,6;5;27,3;0,3;6,7;0,3
11;11;27,8;0,5;14,1;0,4
27,2;22;37,6;0,5;11,4;0,4
23,1;14;42,1;0,5;13,4;0,5
0;20;31,1;0,2;3;0,3
10,3;9;30,5;0,2;2,5;0,3
7;7;34,1;0,5;13,1;0,4
24,5;9;36,4;0,5;12,4;0,4
32,6;13;26,7;0,5;11,9;0,2
21;8;20,2;0,6;16,5;0,3
29,8;8;18;0,6;17,9;0,2
24;24;17,7;0,5;14,8;0,3
22,8;9;13,2;0,6;17,1;0,3
21,1;9;12,2;0,6;18,8;0,2
20,6;19;17,1;0,5;12,9;0,2
17,6;2;13,1;0,5;12,3;0,2
16,2;7;10,1;0,4;11,6;0,2
17,4;13;9,6;0,4;9,2;0,3
17,2;11;6,7;0,3;7,1;0,3
11,2;6;8,6;0,2;4,8;0,3
10,3;6;9,7;0,2;4,4;0,3
9,1;6;12,4;0,2;4,2;0,2
7,8;4;7,1;0,4;9,1;0,3
25,4;6;18,9;0,2;3,6;0,2
10,1;5;22;0,2;3,3;0,2
16,2;3;23,2;0,2;4,1;0,3
14,9;6;22;0,2;3,1;0,2
13,6;10;22,1;0,2;2;0,3
12,8;10;21,7;0,2;2,4;0,3
8,1;4;20;0,2;2;0,2
5,9;3;19,8;0,2;1,6;0,3
7;7;23,5;0,4;8,3;0,3
8;3;18,2;0,6;14,2;0,3
16,7;4;15,5;0,4;7,9;0,3
4;4;14;0,4;8,4;0,3
5,1;0;7,8;0,4;11;0,3
5,9;1;12,3;0,3;6,1;0,3
3,5;1;13,5;0,3;4,2;0,3
4;4;14,3;0,2;3,8;0,3
4,4;4;10,1;0,3;5,6;0,2
4;0;5,4;0,3;9;0,2
6,4;0;12,6;0,2;4,3;0,3
7,9;1;15,4;0,2;2,4;0,2
7,3;4;19,6;0,2;1,8;0,3
7,9;2;17,4;0,2;3,8;0,3
6,2;0;11,7;0,4;11,7;0,3
7,9;1;14,8;0,4;10,7;0,3
15;8;20,9;0,3;5,6;0,3
17,2;10;22;0,3;4,6;0,3
8;8;21,6;0,3;4,1;0,3
10;10;22,4;0,3;3,3;0,2
16;15;22,1;0,3;2,8;0,2
12;12;22,2;0,2;2,5;0,2
11,1;11;22,2;0,2;2,1;0,3
15,3;8;22,2;0,2;2,6;0,2
38,8;16;21,7;0,2;3,2;0,2
12,1;0;19;0,3;5,1;0,3
15,5;1;20;0,3;4,2;0,3
11,1;2;19,4;0,2;4,3;0,2
10,8;2;18,5;0,3;4,9;0,2
11,8;8;18,7;0,2;3,1;0,2
12,5;9;17,7;0,2;2,7;0,2
18,7;6;17,3;0,2;3,3;0,2
12,8;6;17,5;0,2;2,2;0,2
9,4;5;20,3;0,2;1;0,2
7,6;0;21,6;0,2;0,9;0,2
17,7;0;18,5;0,2;1,5;0,2
10,8;6;16,8;0,2;2,6;0,2
11,6;6;19,5;0,2;2,8;0,2
8,8;6;13,6;0,4;10,4;0,3
24,3;8;13,1;0,5;12,9;0,4
16,3;7;17,7;0,4;8,9;0,3
14,3;4;19,6;0,4;10,3;0,3
16,7;4;31,6;0,2;6,4;0,3
10,9;10;32,5;0,1;5,1;0,2
8,6;8;31,2;0,1;4,1;0,2
8,4;5;31,6;0,1;4,6;0,3
12;8;30,5;0,2;4,8;0,3
13,1;8;30,9;0,1;4;0,2
12,4;7;31,2;0,2;4,4;0,3
15;2;31,5;0,2;5,4;0,3
11;0;34;0,2;5,8;0,2
7,9;0;32,6;0,2;5,8;0,2
14,8;0;31,7;0,2;5,3;0,2
17,2;4;30,9;0,2;4,7;0,2
8,1;4;29,5;0,2;5,8;0,2
10,1;6;26,9;0,2;6,4;0,2
15,2;10;29,7;0,2;3,2;0
17,9;11;28,4;0,2;2,5;0,2
12;12;26,2;0,2;2,3;0,2
10,8;10;25,8;0,1;1,8;0,2
8,2;5;20,7;0,2;6,4;0,4
18,5;5;20,6;0,2;6,8;0,3
13;8;17,5;0,3;10,6;0,3
20,7;9;13,3;0,4;13,8;0,3
17,7;9;16;0,4;10,9;0,3
23,1;8;18,4;0,3;9,3;0,2
24;7;22,4;0,3;6,4;0,2
11,3;9;24,5;0,2;3,7;0,2
11,1;11;23,9;0,2;4,5;0,3
9,9;7;23,7;0,2;4,4;0,2
15,5;7;24,6;0,2;3,4;0,3
18,2;9;24,6;0,2;3,1;0,3
15;7;23,1;0,3;5,2;0,2
15,5;6;24,4;0,3;4,5;0,2
15,3;0;24,5;0,3;4,3;0,3
20,1;0;25,7;0,3;5,9;0,2
12,1;7;24,3;0,3;6,7;0,2
16;8;19,4;0,3;9,9;0,2
22,9;9;23,2;0,3;8,3;0,2
16,2;8;27,1;0,2;5,5;0,2
7,4;7;21,6;0,2;6;0,2
9,4;6;19;0,3;6,8;0,2
10,5;6;17,3;0,3;5,9;0,2
11,3;8;17,9;0,3;7,1;0,2
13,3;8;23,4;0,3;1,7;0,2
14,4;8;21,8;0,3;2,8;0,2
15,2;6;16,2;0,4;8;0,2
19,2;6;13,7;0,6;14;0,2
16;8;19,5;0,4;9,1;0,2
12,8;7;23,9;0,4;5,2;0
17,5;7;23,5;0,4;6;0
13,2;7;24,4;0,3;0;0
14,1;6;0;0;0;0
15,3;11;0;0,3;3,9;0
16,9;16;28,4;0,3;3,7;0,8
19,9;4;27,9;0,3;4,3;1
8,2;3;26,1;0,3;5,2;1
15,8;3;25,3;0,3;5,6;0,7
14;5;26,4;0,3;5,1;0,5
13,3;6;25,5;0,4;6;0,9
19,7;8;25;0,3;4,9;0,8
16;11;21,6;0,4;6,6;0,9
23,9;13;12,3;0,6;16,7;1
20,2;15;12,9;0,5;12,5;1
21,4;11;7,3;0,6;15,6;1
17;17;13,6;0,4;9,7;0,8
28,6;12;4,1;0,6;15,8;1
12,8;11;1,3;0,7;18,7;1,1
20,4;11;0;0,6;20,2;1
23,6;21;1,4;0,5;17,8;1
25,6;6;0,7;0,7;17,5;1,3
35,6;19;1,1;1;19,3;1,6
41,3;17;7,6;1,1;19;1,8
38,2;17;21;0,6;11,2;1
24,1;19;29,3;0,3;4,5;0,9
14,3;11;29,6;0,3;3,4;0,6
11,8;6;30,9;0,3;4,3;0,6
10,9;5;32,8;0,3;3,8;0,7
12,1;8;34,1;0,3;3,9;0,6
10,2;8;36,7;0,3;3,4;0,6
11,6;11;39,2;0,3;4;0,6
12,6;8;41,5;0,2;2,8;0,6
10,6;4;40,7;0,3;2,9;0,5
26,7;0;39,5;0,3;3,4;0,4
12,1;0;36;0,3;3,7;0,5
15,8;3;33,3;0,3;4;0,4
13,6;2;33,3;0,3;4,2;0,4
12,1;5;35;0,3;2,8;0,5
8,4;1;34,6;0,2;1,8;0,4
8,4;1;33,2;0,2;1,9;0,3
9,8;4;32,6;0,2;1,9;0,5
8,6;3;33;0,2;1,9;0,5
9,1;9;29,9;0,3;4,4;0,5
10,6;8;32,9;0,2;1,9;0,5
10,6;3;19,8;0,4;10,9;0,4
19,4;6;5,7;0,7;19,8;0,9
41;16;13,1;0,6;14,6;1,4
25,6;20;26,2;0,4;9,1;0,7
19,2;4;34,7;0,3;2,4;0,4
6,7;4;35,9;0,3;2,2;0,4
5,4;4;36,7;0,3;2,5;0,6
7,9;3;34,7;0,3;2,4;0,5
11,8;8;34,1;0,3;3,2;0,5
12,1;11;34,3;0,3;2,7;0,6
11,6;10;35,3;0,3;2,2;0,5
12,4;6;35,6;0,3;1,9;0,5
15,9;0;34,9;0,3;2,4;0,5
15,8;0;33,1;0,3;3,6;0,4
12,8;5;33,2;0,3;3,5;0,4
15,5;6;33;0,3;3,4;0,4
0;6;33,8;0,3;0;0,5
0;0;30,1;0,3;4,7;0,4
26,5;6;33;0,2;2,1;0,3
11,3;7;32,7;0,2;1,7;0,4
13;9;32,5;0,2;1;0,4
11,3;10;32;0,2;1;0,4
10,6;7;28,4;0,2;1,5;0,4
11,5;8;24,5;0,2;4,7;0,5
16,9;11;15,1;0,3;12,5;0,5
26,3;13;8,4;0,8;21,8;0,8
36;17;21,9;0,5;10,3;0,6
28;7;26,1;0,4;7,8;0,5
19;15;31,9;0,2;4,1;0,3
10,1;1;31,7;0,2;3,3;0,2
16,3;5;30,9;0,2;3,3;0,3
16,5;8;29,6;0,3;4,2;0,3
23,2;8;30,6;0,3;3,9;0,4
28,7;9;31,2;0,2;3,6;0,4
18,4;18;30,6;0,3;5;0,5
17,2;5;30,8;0,3;4,5;0,4
21,1;6;30,9;0,3;4,4;0,3
17;5;28,4;0,3;5,1;0,4
25;3;27,1;0,3;5,4;0,3
15;6;23,1;0,3;7;0,4
23,6;8;24,3;0,3;6,3;0,3
14,5;7;23,7;0,3;6,1;0,3
14,5;6;23,3;0,2;4,4;0,3
14,2;5;21,9;0,2;3,3;0,3
16,7;6;19,5;0,2;5;0,3
9;9;19,9;0,2;5,2;0,3
10,1;2;20,4;0,2;4,3;0,3
15,2;2;12,9;0,2;9,8;0,2
20,9;10;5,6;0,5;21,7;0,7
36,5;18;4,9;0,8;22,9;0,8
29,9;19;10,2;0,9;20,2;0,9
37,7;11;23,2;0,4;11;0,5
26,8;12;27,4;0,3;6,1;0,3
0;14;29,6;0,2;4,6;0,4
12;12;29,6;0,2;3,4;0,3
18,5;3;28,4;0,2;3,8;0,3
11,3;2;27,5;0,2;3,4;0,3
16,5;9;27,7;0,2;3,4;0,4
22,9;9;25,8;0,2;4,1;0,4
13,8;10;24,8;0,2;4,4;0,3
12,1;6;25,4;0,3;5,8;0,3
9,9;4;24,9;0,3;6,9;0,4
26;7;26,5;0,3;3,7;0,4
15;15;25,5;0,3;5,7;0,3
16,5;10;24;0,3;5,1;0,3
14,3;8;22;0,3;6,8;0,3
12,8;7;23,4;0,2;4,1;0,3
10,8;8;25,3;0,2;1,1;0,2
9;9;24,3;0,2;1,3;0,3
10,1;8;22,9;0,2;1,7;0,2
13,3;6;24,3;0,2;1;0,3
9,1;6;22,5;0,2;2;0,3
9,1;7;20,4;0,2;4,7;0,3
13,6;12;18,4;0,4;7,4;0,3
16;16;18,1;0,4;7,7;0,4
14;6;19,8;0,3;5,7;0,4
10,6;5;21,4;0,3;4,6;0,3
16,7;5;22;0,3;3,5;0,4
13,3;7;23;0,3;2,9;0,3
12,6;7;22,4;0,3;3,6;0,4
20,4;7;22,6;0,3;4,6;0,3
12,8;6;23,3;0,3;3,6;0,4
12,6;7;23,6;0,3;5,6;0,4
11,6;5;24,9;0,3;6,7;0,5
9,6;5;27,1;0,3;6,7;0,4
17,5;4;26,4;0,3;7,1;0,4
7,9;0;25;0,3;6,8;0,4
10,4;5;19,8;0,4;8,4;0,4
17;11;21,4;0,3;6;0,3
23,3;10;23;0,3;5,4;0,3
11,8;8;29;0,2;2,1;0,3
12,5;9;25,8;0,2;1,6;0,3
15;11;26,2;0,2;1,6;0,3
6;6;24,6;0,2;1,7;0,3
7,2;6;28,6;0,2;1,4;0,4
15,3;8;26,2;0,2;3,1;0,3
15;6;23,1;0,3;6,7;0,3
17,2;8;18,3;0,4;10,6;0,5
17,5;9;25,3;0,3;6;0,4
13;10;27,1;0,3;5,5;0,3
19,4;13;28,1;0,3;5,3;0,4
22,1;13;28,4;0,3;4,3;0,4
19,9;13;28,7;0,3;4,4;0,4
24,4;17;30,2;0,3;4,1;0,4
21,7;18;30,1;0,3;3,8;0,4
19,7;10;30,8;0,3;4,6;0,4
11,3;7;29;0,3;4,8;0,4
10,1;4;28,1;0,3;6,2;0,5
17,7;6;28,9;0,3;4,7;0,4
16;9;30,2;0,3;4,9;0,3
16,7;9;27,3;0,3;4,9;0,4
23,1;10;25,6;0,3;4,6;0,3
21,1;12;23,1;0,3;5;0,3
13;10;24,8;0,3;5,5;0,3
13,6;8;21,8;0,3;8,3;0,3
16;9;21,5;0,3;4,9;0,3
19,2;15;23,6;0,2;2,4;0,3
13;13;19;0,2;3,3;0,4
18,2;12;15,3;0,3;5,9;0,3
13,3;8;15,7;0,3;8,6;0,3
16,2;15;18,9;0,3;9,8;0,4
16,7;12;14,8;0,8;15,4;0,9
33,6;13;23;0,4;8,4;0,4
25,8;12;27,9;0,3;5,5;0
11,1;8;27,6;0,3;0;0
5;5;0;0;4,8;0,6
30,8;10;0;0,3;4,6;0,5
25,3;12;0;0,3;3,4;0,4
18,9;10;28,4;0,3;4,6;0,2
20,1;15;28,3;0,3;4,2;0,3
27,7;21;29;0,3;4,7;0,4
14,5;11;28,6;0,3;5,3;0,4
12,6;10;29,2;0,3;5,3;0,4
17;4;28,6;0,3;5,6;0,5
17,4;0;26,8;0,3;7,4;0,3
26;0;27,3;0,3;5,7;0,1
31,6;6;23,6;0,3;6,3;0,2
17,6;12;22,8;0,3;6,8;0,3
12;10;22,3;0,3;6;0,2
13,1;7;24,9;0,2;3,5;0,2
14;10;21,2;0,3;5,1;0,3
13,5;6;22,7;0,2;3,8;0,3
13,3;7;10,6;0,4;13,3;0,4
17,4;7;4,9;0,5;17,4;0,4
25,3;17;5,6;0,5;17,3;0,4
21,9;13;7,7;0,8;16,8;0,8
27,5;12;14,5;0,5;12,1;0,4
32;15;15,4;0,5;12,9;0,5
29,6;7;18;0,5;13;0,4
30,6;8;17,8;0,5;15,3;1,1
50,6;10;25,2;0,5;14,7;1,5
33,6;13;27,9;0,2;3,8;0,4
16,4;14;29;0,3;3;0,2
16,5;12;29;0,3;3,7;0,4
21,6;8;29,5;0,3;3,9;0,5
23,5;1;31,1;0,3;4,4;0,4
13,8;0;27,9;0,4;8,9;0,5
21,9;0;20,9;0,7;23,8;0,4
21,6;8;4,3;1,1;40,1;0,6
30,3;14;9,4;0,8;20,9;0,6
22,1;12;28;0,3;4,3;0,4
14;7;30,2;0,2;2;0,3
12,6;8;27,8;0,2;3,4;0,3
12,6;9;25,4;0,3;4,9;0,2
9,3;8;20,5;0,3;7,8;0,4
18,4;8;6,9;0,5;17;0,4
13,1;4;0;1;26,3;0,8
27,5;17;0;0,9;23,6;0,9
20,9;14;0;0,9;24,1;0,7
31,9;13;1,9;1;19,8;0,9
31,6;14;7,6;0,8;16,9;0,9
35,1;19;16,5;0,7;18;0,6
33,3;13;24,5;0,5;11,6;0,4
17,2;12;28,5;0,2;3;0,3
14,3;12;27,9;0,2;2,5;0,4
13,6;6;29,2;0,2;2,4;0,3
11,8;3;29,6;0,3;3,1;0,3
9;9;31,3;0,2;2,9;0,4
10;10;31,2;0,2;3,1;0,4
6,7;5;31,1;0,2;2,8;0,4
6,6;2;30;0,3;3,3;0,5
8,4;1;29,3;0,3;5;0,4
17,9;0;27,1;0,3;6,2;0,1
15,3;3;21,7;0,4;10,4;0,3
19,9;7;16,4;0,5;12,5;0,3
17,5;8;18,2;0,4;9,6;0,3
18,4;8;24,5;0,3;4;0,2
11,6;7;27,7;0,2;1,4;0,2
8;8;28,5;0,2;1;0,3
2;2;34;0,2;1,1;0,3
0,3;0;30,6;0,2;1,9;0,2
4,7;0;26,7;0,2;4,2;0,3
9,1;0;29,1;0,2;4,6;0,2
5,7;3;25,5;0,3;9,1;0,3
4,9;3;25,8;0,4;9,4;0,4
10,8;0;27,4;0,3;6,3;0,4
10,1;0;28,3;0,3;3,9;0,2
6,4;5;28,6;0,3;2,8;0,2
9,4;4;27,7;0,3;4,4;0,3
13,6;1;27,6;0,3;3,9;0,3
10,6;8;27,9;0,3;3;0,3
11;11;25,7;0,3;4,9;0,4
12,1;6;24,3;0,4;5,2;0,5
11,6;3;22,5;0,4;5,4;0,5
11,3;3;22,5;0,3;5,1;0,4
17,9;1;22,4;0,3;5,3;0,3
14,3;2;20,9;0,4;7,3;0,3
11,6;5;23;0,3;5,2;0,4
10;10;24,8;0,2;3,8;0,3
10,8;10;20,2;0,3;5,7;0,3
12,6;7;15,3;0,3;6,9;0,3
14;4;11,2;0,3;9,3;0,3
15,7;2;11,5;0,3;6,9;0,3
8,4;5;18,1;0,2;5,3;0,3
22,8;3;23,1;0,2;1,1;0,3
14,8;5;23,7;0,2;2,8;0,4
16,3;9;20,6;0,3;6,8;0,4
14,8;8;18,3;0,5;10,2;0,4
16,9;11;26,8;0,4;6,7;0,2
11,3;11;27,6;0,3;5,6;0,2
12,5;7;27;0,3;4,9;0,3
16,7;8;25,8;0,4;5,7;0,2
11;11;26,5;0,3;4,2;0,2
10,1;6;26,3;0,3;4,5;0,4
9,1;2;24,6;0,3;5,3;0,4
17,9;7;26,8;0,3;3,8;0,4
10,8;8;24,9;0,3;5,6;0,4
9,1;6;23,7;0,3;4,9;0,5
10,6;3;24,8;0,3;4;0
10,3;0;23,6;0,3;4,6;0
7,8;0;20,6;0,4;7,6;0,3
10;6;15,7;0,4;10,6;0,3
19,7;8;23;0,3;5,2;0,3
8,9;6;25,8;0,3;2,7;0,1
8,4;4;23,9;0,2;2,4;0,2
7,8;1;21,9;0,3;3,1;0,3
17,2;0;25,3;0,2;2,1;0,2
8,4;3;25,6;0,2;1,9;0,3
9,4;5;27,4;0,2;1,2;0,3
6,1;1;23,4;0,2;4,1;0,3
0;6;22,3;0,3;0;0,5
0;0;25;0,3;0;0,3
14,8;4;22,5;0,4;0;0,3
24;4;28;0,3;0;0,3
12;3;28,6;0,2;0;0,1
11,1;3;28,4;0,2;0;0,3
17,6;0;29;0,2;3,9;0,4
18,9;1;29,6;0,2;4,3;0,3
17,9;6;30,3;0,2;4,1;0,4
16;16;31,4;0,2;4,4;0,3
17,9;5;32,1;0,2;4,4;0,2
15,8;9;30,8;0,2;6,6;0,2
15,5;9;31,5;0,2;4,7;0,4
18,2;5;29,8;0,2;6;0,5
13,8;4;26,5;0,3;7,5;0,3
18,9;5;22,3;0,3;9,3;0,4
24,8;5;22,8;0,3;7,9;0,3
15;5;18,4;0,3;10;0,3
25,2;3;21,7;0,2;6,9;0,3
25,7;3;17,3;0,3;6,3;0,2
16,5;9;14,3;0,3;7,9;0,4
23,8;12;22,4;0,2;3;0,4
