Fecha;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;O3;CO;NO;NO2;NOX;SO2;Temperatura;Rad Solar;HR
24-06-2023 15:00;13;6,4;3,2;0;133;9,3;0,3;3,9;14,4;18,3;0,8;20,6;470;0
24-06-2023 16:00;10,1;5,7;3,5;0;132;8,5;0,3;4;14,1;18,1;0,8;20,1;417;0
24-06-2023 17:00;7,6;5,2;3;0;120;7,5;0,3;4,2;14,8;19;0,9;17,7;53;0
24-06-2023 18:00;5,2;4,2;2,1;0;106;6,8;0,3;4;15,2;19,2;0,8;16,9;18;0
24-06-2023 19:00;3,8;3,5;2;0;112;6,3;0,3;4,3;16,1;20,4;0,8;16,5;0;0
24-06-2023 20:00;6,2;3;1,8;0;116;5,6;0,4;4,3;16,8;21,1;0,8;16,1;0;0
24-06-2023 21:00;11,1;2,6;1,9;0;114;7,1;0,3;3,8;14,8;18,5;0,8;15;0;0
24-06-2023 22:00;11;2,8;2;0;98;7,8;0,3;2,9;13,7;16,6;0,8;15;0;0
24-06-2023 23:00;8,2;2,8;1,9;0;122;7,5;0,3;2,8;13,6;16,4;0,8;14,7;0;0
24-06-2023 24:00;9,5;2,8;1,8;0;130;8,2;0,3;2,4;13,1;15,5;0,8;14,5;0;0
25-06-2023 01:00;7,8;2,8;2;0;113;8,9;0,2;1,9;12,3;14,2;0,6;14,6;0;0
25-06-2023 02:00;8,1;2,8;2;0;114;9,2;0,2;1,7;11,8;13,5;0,7;14,2;0;0
25-06-2023 03:00;6,9;2,7;1,7;0;117;9,2;0,2;1,5;11,4;13;0,7;14,3;0;0
25-06-2023 04:00;6;2,6;1,2;0;92;8,3;0,2;1,4;11,4;12,8;0,6;14,1;0;0
25-06-2023 05:00;5,8;2,7;1,3;0;115;8,3;0,2;1,5;11,5;13;0,7;14;0;0
25-06-2023 06:00;6,1;2,7;1,2;0;127;7,7;0,2;1,7;11,8;13,5;0,7;13,7;1;0
25-06-2023 07:00;6,6;2,7;1,1;0;125;6,7;0,2;2,2;12,4;14,6;0,7;14;32;0
25-06-2023 08:00;6,1;2,6;1,5;0;121;8;0,2;2,6;11,9;14,4;0,7;14,9;128;0
25-06-2023 09:00;5,8;2,6;1,8;0;123;9,5;0,2;2,3;11,8;14,1;0,7;15,5;143;0
25-06-2023 10:00;5;2,8;2,1;0;116;10,1;0,2;2,3;11,9;14,2;0,7;16,1;223;0
25-06-2023 11:00;6,5;2,7;2,3;0;118;10,1;0,2;2,5;12,1;14,6;0,7;17,5;375;0
25-06-2023 12:00;6,1;2,7;2,2;0;121;11,1;0,2;2,6;12,5;15,1;0,7;19;505;0
25-06-2023 13:00;5,7;4,1;2,1;0;139;10,5;0,2;2,8;13,1;15,9;0,6;18,6;274;0
25-06-2023 14:00;5,5;3,9;2,1;0;145;10,5;0,2;2,7;13,1;15,8;0,7;17,7;214;0
25-06-2023 15:00;5,3;3,9;2,4;0;127;10,1;0,2;3;13,5;16,5;0,8;17,4;204;0
25-06-2023 16:00;5,2;3,3;2,2;0;93;11,4;0,2;2,9;13,6;16,5;0,7;18,5;244;0
25-06-2023 17:00;5,2;3,2;2,9;0;111;10,4;0,2;2,7;13,7;16,5;0,7;17,5;104;0
25-06-2023 18:00;5,1;2,7;2,3;0;121;9,3;0,2;3;14,4;17,4;0,7;16,6;28;0
25-06-2023 19:00;5,6;3;1,8;0;103;8,3;0,3;2,7;15,1;17,9;0,7;15,8;0;0
25-06-2023 20:00;5,5;2,7;1,6;0;123;7,9;0,3;2,8;15,2;18,1;0,7;15,2;0;0
25-06-2023 21:00;6,8;2,4;1;0;94;5,7;0,3;3,9;16,9;20,9;0,7;14,7;0;0
25-06-2023 22:00;6,1;2,5;0,7;0;114;3,9;0,4;4,7;18,2;22,9;0,7;14,3;0;0
25-06-2023 23:00;9,7;2,6;1,1;0;322;2,7;0,4;5;18,5;23,5;0,9;14,3;0;0
25-06-2023 24:00;9,4;3,7;0,8;0,5;336;2,6;0,3;6,9;18,4;25,3;1;13,8;0;0
26-06-2023 01:00;12,6;4,6;1;0,6;329;5,1;0,2;3,8;14,8;18,6;0,8;13,2;0;0
26-06-2023 02:00;9,6;4,5;1,2;0,1;333;3,8;0,2;3,3;15,5;18,8;0,7;12,7;0;0
26-06-2023 03:00;8,3;4,4;1;0;323;2,8;0,2;3,3;16,2;19,5;0,8;12,5;0;0
26-06-2023 04:00;10,4;4,3;1;0;334;3,1;0,1;3,6;15,4;18,9;0,9;12,6;0;0
26-06-2023 05:00;7,9;4,2;0,8;0;322;2,9;0,1;3,8;15,4;19,2;0,9;12,5;0;0
26-06-2023 06:00;6,4;4,2;1,1;0;306;1,6;0,2;8;17,5;25,5;1;12,1;1;0
26-06-2023 07:00;5,5;4,1;1,1;0;326;1,5;0,3;14,3;18,2;32,5;1,2;12,6;30;0
26-06-2023 08:00;11,8;4,1;1,6;0;335;2,2;0,4;27,2;19,5;46,6;1,7;13,4;111;0
26-06-2023 09:00;9,1;4,5;1,4;0;49;4;0,4;25,8;19,6;45,3;1,6;14,7;208;0
26-06-2023 10:00;13,7;4,5;2,1;0;139;10,2;0,2;12,8;16,2;29,1;1;16,7;362;0
26-06-2023 11:00;13,6;4,5;2,4;0;140;11,1;0,2;9,1;15,8;24,8;0,8;17,9;613;0
26-06-2023 12:00;13,2;4,5;2;0;144;12;0,2;6,3;15,2;21,5;0,7;18,6;554;0
26-06-2023 13:00;9,7;5;2,5;0;130;12;0,2;5,3;15,3;20,6;0,8;19,3;601;0
26-06-2023 14:00;12,4;5;2,7;0;130;11,4;0,2;4,7;15,1;19,8;0,8;18,8;433;0
26-06-2023 15:00;9,1;5;2,2;0;145;12;0,2;3,9;14,4;18,4;0,8;19,5;490;0
26-06-2023 16:00;7,2;4,9;2,7;0;120;11,7;0,2;3,9;14,8;18,7;0,8;19,8;427;0
26-06-2023 17:00;6,1;5;2,8;0;119;10,4;0,2;4,1;15,7;19,8;0,8;17,9;103;0
26-06-2023 18:00;4,7;4,7;1,9;0;124;8,4;0,3;4,5;16,9;21,4;0,8;16,3;20;0
26-06-2023 19:00;4,5;4,5;1,7;0;107;7,3;0,3;4,1;16,7;20,7;0,8;15,6;0;0
26-06-2023 20:00;11,5;4,5;1,8;0;87;6,5;0,3;3,7;17;20,7;0,8;15,2;0;0
26-06-2023 21:00;9,1;4,4;1,4;0;84;5,8;0,3;3,8;16,9;20,7;0,8;14,7;0;0
26-06-2023 22:00;9,8;4,3;1;0;356;6,7;0,3;2,9;15,3;18,2;0,7;14,4;0;0
26-06-2023 23:00;11,6;4,2;1,2;0;359;6;0,2;2,8;16,3;19;0,7;14,3;0;0
26-06-2023 24:00;10,2;4,4;1,3;0;316;2,7;0,2;3,2;17,9;21,1;1,6;13,4;0;0
27-06-2023 01:00;10,7;4,5;1,1;0;306;4,7;0,3;2,5;15,4;17,9;1,4;13,1;0;0
27-06-2023 02:00;8,9;4,5;1,4;0;349;4,6;0,3;2,7;15,6;18,3;1,3;13,2;0;0
27-06-2023 03:00;7,5;4,4;0,8;0;15;7;0,3;2,2;13,4;15,6;1;13,1;0;0
27-06-2023 04:00;8;4,6;1,1;0;320;4;0,3;2,2;14,9;17,1;0,9;12,5;0;0
27-06-2023 05:00;9,8;4,6;1,4;0;322;3,7;0,3;2,5;15,3;17,9;1,1;12,5;0;0
27-06-2023 06:00;8;4,5;1,2;0;337;2,4;0,4;7,5;16,9;24,5;1,4;12,4;1;0
27-06-2023 07:00;20,1;4,4;0,9;0;322;1,8;0,5;15,3;18;33,4;2,1;12,6;37;0
27-06-2023 08:00;15,1;4,9;1;0;342;2,5;0,6;29;20,2;49,2;2;13,9;114;0
27-06-2023 09:00;11,4;4,9;1,4;0;350;7,8;0,4;13,2;16,4;29,6;1,1;15,4;298;0
27-06-2023 10:00;27,6;4,8;1,8;0;345;10,4;0,4;8,8;15;23,9;0,8;17;422;0
27-06-2023 11:00;20,9;4,7;2,7;0;89;12,6;0,4;6,4;14,7;21,1;0,8;19,9;836;0
27-06-2023 12:00;17,7;4,9;3,1;0;101;13;0,3;4,8;14,6;19,4;0,8;20,5;839;0
27-06-2023 13:00;18,5;4,9;2,4;0;115;12,5;0,3;3,7;14,4;18,2;0,8;21,2;791;0
27-06-2023 14:00;13,6;5;2,2;0;97;11,3;0,3;4,2;15,2;19,4;0,8;20;463;0
27-06-2023 15:00;10,7;4,8;2,5;0;134;11,1;0,3;3,9;14,8;18,6;0,7;19,9;460;0
27-06-2023 16:00;11,2;4,9;2,4;0;136;11,1;0,3;3,7;14,8;18,5;0,8;19,8;347;0
27-06-2023 17:00;15,2;4,8;2,1;0;130;10;0,3;3,6;15,2;18,8;0,8;18,4;93;0
27-06-2023 18:00;10,7;4,6;2;0;127;8,7;0,4;3,5;15,7;19,2;0,9;17,1;25;0
27-06-2023 19:00;14,4;4,4;1,7;0;106;7,2;0,4;3,5;16,6;20,1;0,9;16,1;1;0
27-06-2023 20:00;10,9;4,3;0,9;0;160;5,3;0,4;5,2;18,2;23,4;0,9;15,2;0;0
27-06-2023 21:00;8,5;4,5;1,1;0;152;5,8;0,4;3,9;17,6;21,5;0,9;14,7;0;0
27-06-2023 22:00;6,2;4,4;1,2;0;120;6,6;0,4;3,5;16,1;19,7;0,8;14;0;0
27-06-2023 23:00;8,5;4,3;1;0;149;4,9;0,4;3,9;17,2;21,1;0,7;13,7;0;0
27-06-2023 24:00;8,8;4,3;1,2;0;320;4;0,4;3,8;17,1;20,9;0,8;13,5;0;0
28-06-2023 01:00;9,2;4,3;1,4;0;329;1,7;0,3;6,9;18,7;25,6;1;13;0;0
28-06-2023 02:00;14,8;4,4;1,4;0;333;2,7;0,3;5,9;18,1;23,9;0,9;12,9;0;0
28-06-2023 03:00;11,5;4,3;1,3;0;333;3,7;0,3;4,4;16,7;21;0,9;12,9;0;0
28-06-2023 04:00;9,1;4,3;0,6;0;294;4,5;0,2;3;14,5;17,5;0,9;12,3;0;0
28-06-2023 05:00;7;4,3;0,8;0;298;2,9;0,2;3,9;16,3;20,2;0,9;12,8;0;0
28-06-2023 06:00;7,1;4,3;1,1;0;41;4,2;0,3;5,2;17,3;22,5;0,9;12,9;4;0
28-06-2023 07:00;12,2;4,3;1,6;0;71;5,4;0,4;6,3;17,9;24,2;0,9;13;53;0
28-06-2023 08:00;9,3;4,4;1,6;0;12;7;0,4;7,6;17,4;24,9;0,9;13,5;177;0
28-06-2023 09:00;20,7;4,3;1,5;0;25;8,6;0,3;7,2;16;23,2;0,8;15,4;332;0
28-06-2023 10:00;22,6;4,6;1,3;0;229;10,2;0,3;5,5;15,3;20,8;0,7;16,7;359;0
28-06-2023 11:00;16,2;4,5;2,8;0;104;12;0,3;4;14,1;18,1;0,7;19,1;735;0
28-06-2023 12:00;19;4,6;2,2;0;31;11,7;0,3;3,6;14,7;18,3;0,8;18,7;382;0
28-06-2023 13:00;33,5;5,2;1,6;0;136;11,2;0,3;3,7;14,9;18,5;0,7;19;325;0
28-06-2023 14:00;23,6;5,2;2;0;133;11;0,3;4;15;18,9;0,8;19,1;451;0
28-06-2023 15:00;17,7;5,1;1,8;0;89;11,6;0,3;3,9;14,9;18,8;0,8;20,1;452;0
28-06-2023 16:00;12,9;4,6;1,9;0;353;11,2;0,3;3,8;15,2;19;0,8;20,2;262;0
28-06-2023 17:00;10,2;4,3;1,8;0;106;9,5;0,3;4,4;15,7;20,2;0,8;19,8;179;0
28-06-2023 18:00;17,5;4,8;1,3;0;188;9;0,3;3,9;17,9;21,8;0,9;19;53;0
28-06-2023 19:00;13;4,7;2,1;0;153;8,1;0,3;3,1;19,3;22,4;0,9;17;0;0
28-06-2023 20:00;9,4;4,4;2;0;125;6,6;0,3;3,8;17,7;21,5;0,8;16,2;0;0
28-06-2023 21:00;12,7;4,3;2,1;0;124;6,8;0,3;3,9;16,4;20,3;0,8;15,6;0;0
28-06-2023 22:00;10,3;4,3;1,3;0;135;6,3;0,3;3,6;15,6;19,2;0,8;15,2;0;0
28-06-2023 23:00;15,8;4,3;1,5;0;104;6,9;0,3;2,9;14,5;17,3;0,8;14,8;0;0
28-06-2023 24:00;12,4;4,3;1,5;0;115;7,6;0,2;2,6;13,9;16,5;0,7;14,5;0;0
29-06-2023 01:00;10;4,3;1;0;135;6,8;0,2;2,2;13,6;15,8;0,7;14,1;0;0
29-06-2023 02:00;7,9;4,2;1,7;0;123;8,3;0,2;1,9;11,6;13,4;0,7;13,9;0;0
29-06-2023 03:00;6,5;4,2;0,6;0;151;7,3;0,2;1,6;11,7;13,3;0,7;13,7;0;0
29-06-2023 04:00;5;4,1;0,6;0;127;6,6;0,2;1,9;12,7;14,6;0,7;13,6;0;0
29-06-2023 05:00;5,1;4,1;2;0;129;8,2;0,2;2,2;11,9;14,1;0,7;13,5;0;0
29-06-2023 06:00;7,9;4,1;2,1;0;123;6,2;0,3;3,9;14,1;17,9;0,7;13,6;1;0
29-06-2023 07:00;7,3;4;2,4;0;136;7,3;0,3;4,4;13,9;18,3;0,7;14,1;54;0
29-06-2023 08:00;6,7;4;2;0;147;7,8;0,3;4,3;14,2;18,5;0,7;14,7;115;0
29-06-2023 09:00;6,4;3,9;2,4;0;141;8,7;0,3;4,3;13,6;17,9;0,7;15,8;290;0
29-06-2023 10:00;5,5;4,2;2,7;0;134;8,3;0,3;4,5;13,8;18,2;0,7;15,9;226;0
29-06-2023 11:00;5,6;4,1;3,1;0;134;9,2;0,3;4,7;13,5;18,2;0,7;17,4;578;0
29-06-2023 12:00;6,9;4,2;3,3;0;140;9,8;0,3;4;13;17;0,7;18,4;758;0
29-06-2023 13:00;15,6;4,8;2,9;0;146;9,3;0,3;4,6;13,5;18,1;0,7;18,2;469;0
29-06-2023 14:00;14,9;4,7;4,3;0;134;10;0,3;4,1;13,2;17,3;0,7;18,6;650;0
29-06-2023 15:00;11,9;4,7;2,7;0;150;10,8;0,3;3,9;13,5;17,4;0,7;19,3;431;0
29-06-2023 16:00;9,1;4,5;2,8;0;135;10,4;0,3;4;13,9;17,9;0,8;19,7;423;0
29-06-2023 17:00;11,5;4,5;3,3;0;134;10;0,3;4,3;14,3;18,6;0,8;18,8;220;0
29-06-2023 18:00;8,8;4,4;3;0;134;9,1;0,3;4,2;14,6;18,8;0,8;17,3;72;0
29-06-2023 19:00;7,3;4,3;2;0;148;7,4;0,3;3,9;15,6;19,5;0,8;15,7;1;0
29-06-2023 20:00;5,6;4,1;1,8;0;136;6,3;0,4;4,2;16,3;20,5;0,8;15,2;0;0
29-06-2023 21:00;8,6;4;2,2;0;133;5,5;0,3;4,5;16,4;20,9;0,8;15;0;0
29-06-2023 22:00;7;4;1,6;0;137;6,7;0,3;3,5;14,4;17,9;0,7;14,7;0;0
29-06-2023 23:00;6,2;4;1,9;0;112;6,8;0,3;3,5;15;18,4;0,8;14,8;0;0
29-06-2023 24:00;7,3;4;1,9;0;116;8,4;0,3;2,9;13,6;16,5;0,6;14,5;0;0
30-06-2023 01:00;7,3;4;2,3;0;113;9,3;0,3;2,2;12,2;14,4;0,7;14,1;0;0
30-06-2023 02:00;6,3;3,9;2,3;0;120;10;0,2;1,6;11;12,6;0,7;14,1;0;0
30-06-2023 03:00;8;3,9;2,3;0;125;10,5;0,2;1,3;10,6;11,9;0,6;14;0;0
30-06-2023 04:00;7,4;3,8;2,4;0;129;10,7;0,2;1,2;10,3;11,5;0,7;13,9;0;0
30-06-2023 05:00;6,7;3,7;1,9;0;123;8,7;0,2;1,7;11,6;13,3;0,6;13,8;0;0
30-06-2023 06:00;6,5;3,6;1,2;0;101;5,6;0,3;3;14,7;17,7;0,7;13,7;1;0
30-06-2023 07:00;6,7;3,6;1,9;0;127;5,9;0,3;5,2;15,8;21;0,7;14,1;37;0
30-06-2023 08:00;7;3,6;1,8;0;127;6,6;0,4;6,3;16,2;22,5;0,7;14,3;92;0
30-06-2023 09:00;6,6;3,7;3,3;0;126;0;0;0;0;0;0;15,3;280;0
30-06-2023 10:00;3,3;1,9;2,9;0;131;0;0;0;0;0;0;15,8;273;0
30-06-2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30-06-2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30-06-2023 13:00;0;0;3,4;0;137;0;0;0;0;0;0;17,9;560;0
30-06-2023 14:00;12,6;12,6;3;0;145;16,6;0,3;2,9;4,6;7,5;0,6;18,3;756;0
30-06-2023 15:00;12,7;11,6;2,9;0;148;12,9;0,3;2;6,9;9;0,5;18,4;371;0
30-06-2023 16:00;12;12;2,4;0;148;11,1;0,3;2,7;9,9;12,6;0,6;17,3;146;0
30-06-2023 17:00;0;13,1;2,1;0;145;10,6;0,3;3,3;11,3;14,6;0,6;16,8;126;0
30-06-2023 18:00;10,5;10,5;2,3;0;128;8,7;0,4;4,2;13,6;17,8;0,6;16,3;41;0
30-06-2023 19:00;12,5;8,2;2,4;0;120;8,2;0,4;4;14,3;18,3;0,6;15,2;1;0
30-06-2023 20:00;8,8;6;2,3;0;123;7,4;0,4;4,7;14,6;19,2;0,6;14,6;0;0
30-06-2023 21:00;7,4;7,4;1,7;0;115;6,7;0,4;4,7;14,7;19,4;0,6;14,6;0;0
30-06-2023 22:00;6,1;6,1;1;0;101;5,6;0,4;4,8;15,9;20,6;0,6;14,6;0;0
30-06-2023 23:00;12,8;5,1;0,9;0;137;5,3;0,4;5,1;15,9;21;0,6;13,8;0;0
30-06-2023 24:00;9,1;4,7;1;0;114;5;0,4;5,9;15,8;21,7;0,6;13,7;0;0
01-07-2023 01:00;7,2;4,5;1,4;0;105;0;0,2;3,6;12,9;16,5;0,6;13,8;0;0
01-07-2023 02:00;8,9;3,9;2;0;124;0;0,2;2,6;11,4;13,9;0,5;13,8;0;0
01-07-2023 03:00;6,8;3,8;1,3;0;124;0;0,2;2;12;14;0,5;13,9;0;0
01-07-2023 04:00;5,3;3,8;1,9;0;119;0;0,2;1,9;11,4;13,3;0,5;13,6;0;0
01-07-2023 05:00;5;3,5;1,2;0;100;0;0,2;1,9;12,5;14,4;0,6;13,4;0;0
01-07-2023 06:00;4,5;3,1;1,1;0;120;0;0,2;2,9;14,4;17,2;0,5;13,5;1;0
01-07-2023 07:00;5,1;2,8;1,7;0;123;0;0,3;4,5;15,4;19,9;0,6;13,9;39;0
01-07-2023 08:00;5,4;2,6;2,4;0;118;0;0,3;5;14,3;19,3;0,6;14,6;121;0
01-07-2023 09:00;7,4;2,6;2,5;0;124;0;0,3;4,6;13,6;18,2;0,6;15,1;166;0
01-07-2023 10:00;10;2,7;2,4;0;124;0;0,2;3,9;12,8;16,7;0,5;16,2;301;0
01-07-2023 11:00;15,7;2,7;2,3;0;141;0;0,2;3,2;12,3;15,6;0,6;16,8;353;0
01-07-2023 12:00;11,7;2,8;2,9;0;134;0;0,2;3,6;12,5;16;0,5;17,5;495;0
01-07-2023 13:00;8,6;2,8;2,7;0;135;0;0,2;3,4;12,4;15,8;0,6;18,4;596;0
01-07-2023 14:00;7,2;3,1;2,4;0;142;0;0,2;3,4;12,6;16;0,6;18;396;0
01-07-2023 15:00;14,2;3,1;2,5;0;135;0;0,2;3,5;12,8;16,2;0,7;18,2;354;0
01-07-2023 16:00;10,6;3,1;2,1;0;136;0;0,2;3,3;12,7;16;0,7;18,5;304;0
01-07-2023 17:00;8,2;3,1;2,3;0;125;0;0,2;3,5;12,9;16,3;0,7;18;175;0
01-07-2023 18:00;7;3,1;1,9;0;136;0;0,2;3,8;13,9;17,7;0,6;16,8;48;0
01-07-2023 19:00;5,5;3;1,2;0;153;0;0,3;3,4;14,7;18,1;0,6;15,7;1;0
01-07-2023 20:00;4,3;2,9;1,6;0;132;0;0,3;4,2;16,5;20,7;0,7;15,9;0;0
01-07-2023 21:00;4,6;2,8;1,1;0;120;0;0,3;4,6;17;21,6;0,6;15,4;0;0
01-07-2023 22:00;12,2;2,8;1,7;0;119;0;0,3;5,6;16,2;21,8;0,7;14,5;0;0
01-07-2023 23:00;9,8;2,7;1,4;0;100;0;0,3;4,1;14,2;18,3;0,5;14,1;0;0
01-07-2023 24:00;7,1;3,1;0,9;0;326;0;0,2;3,1;14,4;17,5;0,6;13,8;0;0
02-07-2023 01:00;6,3;3;0,9;0;295;0;0,2;2,8;14,9;17,7;0,6;13,4;0;0
