Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;O3;CO;NO;NO2;NOX;SO2 ;Temperatura;Radiacion ;HR;Presion Baro
07-06-2024 16:00;10,5;7;0;0;0;0;0,2;6,9;4,6;11,4;0;21,5;0;44;564
07-06-2024 17:00;19,8;5;0;0;0;0;0,2;8,9;6,5;15,5;0;19,5;0;50;564
07-06-2024 18:00;28,5;3;0;0;0;0;0,4;13,9;10,1;24;0;17,9;0;55;564
07-06-2024 19:00;19,8;2;0;0;0;0;0,6;12,4;13,2;25,6;0;16,9;0;60;565
07-06-2024 20:00;13,9;9;0;0;0;0;0,4;7,6;10;17,6;0;15,7;0;66;565
07-06-2024 21:00;18,8;8;0;0;0;0;0,5;10,7;15,7;26,4;0;15;0;70;566
07-06-2024 22:00;14,4;5;0;0;0;0;0,3;6,8;8,8;15,6;0;15,3;0;64;566
07-06-2024 23:00;12;5;0;0;0;0;0,6;19,1;16,9;36,1;0;14,7;0;70;566
07-06-2024 24:00;9;8;0;0;0;0;0,3;5,4;11,6;16,9;0;14,6;0;69;566
08-06-2024 01:00;14,4;6;0;0;0;0;0,2;2,1;8;10,1;0;14,4;0;68;566
08-06-2024 02:00;10,9;4;0;0;0;0;0,2;2,8;10,1;12,9;0;14,2;0;69;565
08-06-2024 03:00;8,1;2;0;0;0;0;0,1;3,1;15,5;18,6;0;13,8;0;70;565
08-06-2024 04:00;10;10;0;0;0;0;0,1;0,8;8,1;8,9;0;13,7;0;71;565
08-06-2024 05:00;7,2;6;0;0;0;0;0,1;1,4;6,1;7,5;0;13,5;0;72;565
08-06-2024 06:00;5,4;0;0;0;0;0;0,2;5,5;11,2;16,6;0;13,5;0;72;565
08-06-2024 07:00;5,9;3;0;0;0;0;0,4;13,4;13;26,4;0;14;0;73;566
08-06-2024 08:00;10,2;5;0;0;0;0;0,4;11,8;9,9;21,7;0;15,8;0;67;566
08-06-2024 09:00;8,6;3;0;0;0;0;0,7;23,5;16,6;40;0;17,3;0;64;567
08-06-2024 10:00;13;11;0;0;0;0;0,5;14,8;14;28,7;0;18,9;0;59;567
08-06-2024 11:00;10,1;8;0;0;0;0;0,4;8;10,5;18,5;0;18,7;0;57;567
08-06-2024 12:00;8;6;0;0;0;0;0,2;6,3;5,2;11,5;0;20;0;52;566
08-06-2024 13:00;13,5;4;0;0;0;0;0,2;4,7;3;7,7;0;22;0;46;566
08-06-2024 14:00;9,6;0;0;0;0;0;0,2;5,6;2,8;8,4;0;22;0;45;565
08-06-2024 15:00;7,5;0;0;0;0;0;0,2;2,7;2,7;5,4;0;21;0;47;565
08-06-2024 16:00;5,7;2;0;0;0;0;0,2;4,7;3,6;8,3;0;20,6;0;48;565
08-06-2024 17:00;6;3;0;0;0;0;0,2;3,2;4;7,2;0;18,7;0;53;565
08-06-2024 18:00;4,5;4;0;0;0;0;0,2;3,9;5,3;9,2;0;18;0;54;565
08-06-2024 19:00;6,6;5;0;0;0;0;0,2;3,4;6,4;9,7;0;16,5;0;57;565
08-06-2024 20:00;5,5;4;0;0;0;0;0,4;8,6;9,3;17,9;0;15,7;0;62;566
08-06-2024 21:00;4,8;3;0;0;0;0;0,3;6;8,2;14,2;0;15,5;0;64;566
08-06-2024 22:00;6;6;0;0;0;0;0,3;4,6;9,2;13,8;0;15,4;0;66;566
08-06-2024 23:00;5;5;0;0;0;0;0,3;3,3;8,7;12;0;15,5;0;66;566
08-06-2024 24:00;6,4;6;0;0;0;0;0,3;5,3;13;18,3;0;14,8;0;69;566
09-06-2024 01:00;7,4;6;0;0;0;0;0,4;12,6;14,2;26,9;0;14,6;0;70;566
09-06-2024 02:00;8,3;7;0;0;0;0;0,3;9,8;13,1;22,9;0;14,2;0;72;566
09-06-2024 03:00;10,1;6;0;0;0;0;0,3;9,1;13,1;22,2;0;13,9;0;73;565
09-06-2024 04:00;8,2;6;0;0;0;0;0,3;8,8;12,7;21,5;0;13,7;0;76;565
09-06-2024 05:00;7,1;7;0;0;0;0;0,2;8,4;12,3;20,7;0;13,2;0;78;565
09-06-2024 06:00;11,1;4;0;0;0;0;0,5;28,8;12,6;41,4;0;13,2;0;78;565
09-06-2024 07:00;10,7;6;0;0;0;0;0,5;23,5;11,3;34,8;0;14,2;0;75;565
09-06-2024 08:00;21,9;8;0;0;0;0;0,3;7,9;5,6;13,4;0;16,2;0;64;566
09-06-2024 09:00;16,1;4;0;0;0;0;0,2;3,4;2,3;5,7;0;18,7;0;53;566
09-06-2024 10:00;11,7;5;0;0;0;0;0,2;2,6;2,4;4,9;0;18,4;0;53;566
09-06-2024 11:00;8,5;7;0;1,7;0;0;0,2;3,9;7,1;10,9;0;17,8;0;57;566
09-06-2024 12:00;6,1;4;0;0,7;0;0;0,3;6,6;6,8;13,4;0;17,2;0;68;566
09-06-2024 13:00;8;8;0;1,8;0;0;0,3;5,6;8,9;14,4;0;18,4;0;63;565
09-06-2024 14:00;6,8;5;0;0,3;0;0;0,4;7,7;7,5;15,2;0;18,1;0;66;565
09-06-2024 15:00;5,2;2;0;0;0;0;0,3;4,9;5,8;10,8;0;20,7;0;53;564
09-06-2024 16:00;5,1;1;0;0;0;0;0,3;4,8;8,2;13;0;19,4;0;57;564
09-06-2024 17:00;15,6;4;0;0;0;0;0,3;6,9;8,7;15,6;0;18,6;0;58;564
09-06-2024 18:00;11,6;4;0;0;0;0;0,4;7,1;11,7;18,9;0;17,4;0;64;564
09-06-2024 19:00;8,4;8;0;2,1;0;0;0,5;6,6;15,5;22,1;0;15;0;75;565
09-06-2024 20:00;15;15;0;0,1;0;0;0,7;16;20,8;36,8;0;13,9;0;83;565
09-06-2024 21:00;17;17;0;0;0;0;0,8;23,1;21,6;44,8;0;13,9;0;83;565
09-06-2024 22:00;12;12;0;0;0;0;0,9;30,1;20,9;51;0;14,5;0;81;566
09-06-2024 23:00;11,1;11;0;0;0;0;0,9;35,2;19,2;54,3;0;14,4;0;77;566
09-06-2024 24:00;22,8;13;0;0;0;0;0,7;24,3;16,7;41;0;13,8;0;77;565
10-06-2024 01:00;18,6;11;0;0;0;0;0,5;18,7;14;32,7;0;12,8;0;80;565
10-06-2024 02:00;21,6;14;0;0;0;0;0,6;28,5;13;41,6;0;12,3;0;82;565
10-06-2024 03:00;15,6;11;0;0;0;0;0,3;7,6;12,6;20,1;0;12,4;0;79;564
10-06-2024 04:00;17,7;7;0;0;0;0;0,2;5,6;10,5;16,1;0;12,2;0;79;564
10-06-2024 05:00;13,3;6;0;0;0;0;0,2;6;10,3;16,3;0;11,9;0;79;564
10-06-2024 06:00;14,9;4;0;0;0;0;0,4;18,8;11,1;30;0;11;0;82;564
10-06-2024 07:00;11,1;4;0;0;0;0;0,6;29,1;11,1;40,1;0;13,6;0;75;565
10-06-2024 08:00;16,6;7;0;0;0;0;0,5;16,7;9,9;26,7;0;17,9;0;58;565
10-06-2024 09:00;13,1;6;0;0;0;0;0,4;10;10,7;20,6;0;18,1;0;56;565
10-06-2024 10:00;9,9;3;0;0;0;0;0,4;11,6;13,1;24,7;0;19,4;0;53;565
10-06-2024 11:00;13;7;0;0;0;0;0,3;7,5;9,7;17,2;0;22;0;45;565
10-06-2024 12:00;9,8;6;0;0;0;0;0,2;2,4;4;6,4;0;21,2;0;45;565
10-06-2024 13:00;10,4;2;0;0;0;0;0,1;2,4;2,4;4,8;0;22,4;0;43;564
10-06-2024 14:00;13,3;0;0;0;0;0;0,2;3;2,8;5,8;0;22,7;0;41;563
10-06-2024 15:00;9,9;0;0;0;0;0;0,2;3,1;2,6;5,6;0;22,4;0;41;563
10-06-2024 16:00;8;0;0;0,1;0;0;0,2;2,9;2,9;5,7;0;18,9;0;54;562
10-06-2024 17:00;14,2;0;0;0;0;0;0,5;8,4;12,3;20,7;0;17,5;0;65;563
10-06-2024 18:00;17,7;11;0;0,5;0;0;0,7;21,7;22,9;44,6;0;16,4;0;70;563
10-06-2024 19:00;13,2;12;0;0,5;0;0;0,4;6,1;15,5;21,6;0;14,4;0;77;564
10-06-2024 20:00;11,5;6;0;0,9;0;0;0,5;9,3;17,1;26,4;0;13,7;0;81;564
10-06-2024 21:00;14,5;3;0;0;0;0;0,8;26,4;19,7;46,1;0;13,7;0;80;565
10-06-2024 22:00;11,1;8;0;0;0;0;0,7;29,9;18,4;48,3;0;13,8;0;79;565
10-06-2024 23:00;12,1;7;0;0;0;0;0,5;13,2;14,2;27,4;0;13,5;0;78;565
10-06-2024 24:00;12,2;4;0;0;0;0;0,3;8,7;11,5;20,1;0;13,1;0;78;565
11-06-2024 01:00;10,1;2;0;0;0;0;0,2;1,8;8;9,8;0;13,8;0;74;565
11-06-2024 02:00;8,1;6;0;0;0;0;0,2;4,5;9,5;14;0;13,6;0;75;565
11-06-2024 03:00;7,6;7;0;0;0;0;0,2;4,6;11,4;16;0;12,8;0;78;564
11-06-2024 04:00;6;5;0;0;0;0;0,2;10,8;12,9;23,7;0;13,3;0;76;564
11-06-2024 05:00;8,2;0;0;0;0;0;0,3;22,5;13,2;35,7;0;13;0;78;564
11-06-2024 06:00;13,4;8;0;0;0;0;0,4;24,3;14,3;38,6;0;13,3;0;77;565
11-06-2024 07:00;13,5;6;0;0;0;0;0,6;36;15;51;0;13,8;0;75;565
11-06-2024 08:00;11;11;0;0;0;0;0,7;29,7;13,7;43,4;0;15,4;0;70;565
11-06-2024 09:00;15,2;11;0;0;0;0;0,6;24,3;14,6;38,8;0;17,1;0;64;566
11-06-2024 10:00;23,9;13;0;0;0;0;0,7;27;17,2;44,2;0;18,4;0;60;566
11-06-2024 11:00;18,6;13;0;0;0;0;0,9;29,3;24,3;53,5;0;20,8;0;52;566
11-06-2024 12:00;28,8;19;0;0;0;0;0,4;11,5;12,5;24;0;19,7;0;52;565
11-06-2024 13:00;20,6;2;0;0,4;0;0;0,2;5,1;5,3;10,4;0;18;0;54;565
11-06-2024 14:00;15,4;3;0;0;0;0;0,3;9,2;8;17,2;0;17,6;0;56;565
11-06-2024 15:00;20;3;0;0;0;0;0,3;9,7;8,8;18,6;0;17,6;0;54;565
11-06-2024 16:00;16,7;3;0;0;0;0;0,3;9,7;8,5;18,2;0;20;0;47;564
11-06-2024 17:00;33,4;3;0;0;0;0;0,3;7,3;7,1;14,4;0;17,7;0;53;564
11-06-2024 18:00;24,2;2;0;0;0;0;0,4;14,1;11,6;25,7;0;16,4;0;57;564
11-06-2024 19:00;17,9;6;0;0;0;0;0,6;20,1;12,5;32,8;0;15,1;0;62;564
11-06-2024 20:00;20,2;7;0;0;0;0;0,6;16,4;11,1;27,5;0;14,7;0;65;564
11-06-2024 21:00;14,2;7;0;0;0;0;0,4;8,5;8,8;17,3;0;14,6;0;63;565
11-06-2024 22:00;11,2;5;0;0;0;0;0,3;5,4;9,8;15,2;0;14,9;0;60;565
11-06-2024 23:00;15,3;3;0;0;0;0;0,2;3,7;6,2;9,9;0;14,5;0;63;565
11-06-2024 24:00;11,2;0;0;0;0;0;0,2;1,9;3,8;5,7;0;14;0;65;565
12-06-2024 01:00;7,9;0;0;0;0;0;0,2;1,3;5,3;6,6;0;13,9;0;63;565
12-06-2024 02:00;6,7;3;0;0;0;0;0,2;0,9;4,9;5,8;0;13;0;65;565
12-06-2024 03:00;5,7;3;0;0;0;0;0,1;1,1;8;9,2;0;12,3;0;67;565
12-06-2024 04:00;5;5;0;0;0;0;0,1;3,6;10,5;14,2;0;12;0;70;565
12-06-2024 05:00;5;5;0;0;0;0;0,2;3,7;9,3;13;0;12,1;0;69;565
12-06-2024 06:00;6;6;0;0;0;0;0,4;18,6;14,1;32,6;0;13,1;0;67;565
12-06-2024 07:00;7;7;0;0;0;0;0,7;31,6;18,6;50,1;0;13,5;0;67;565
12-06-2024 08:00;11;11;0;0;0;0;0,7;22,2;15,5;37,7;0;14,8;0;63;566
12-06-2024 09:00;9;8;0;0;0;0;0,5;16,3;11,1;27,4;0;17;0;56;566
12-06-2024 10:00;13,3;4;0;0;0;0;0,5;16,1;13,6;29,7;0;17,7;0;54;566
12-06-2024 11:00;14,7;4;0;0;0;0;0,4;13,2;9;22,2;0;19,5;0;50;566
12-06-2024 12:00;17,5;3;0;0;0;0;0,2;6,6;4;10,6;0;20,1;0;48;566
