Fecha;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HT
16-03-2023 23:00;28,6;10;1,5;0;310;0;1,4;12,1;27,5;39,6;0;0;0;0
16-03-2023 24:00;22,9;9;0,6;0;312;0;1,4;13,7;28;41,7;0;0;0;0
17-03-2023 01:00;26,6;19;1;0;319;0;0,7;7,2;27,7;35;0;0;0;0
17-03-2023 02:00;29,7;13;0,3;0;243;0;0,7;3,1;23,5;26,6;0;0;0;0
17-03-2023 03:00;28,7;20;0,5;0;97;0;0,5;3,4;14,7;18,1;0;0;0;0
17-03-2023 04:00;20,7;15;0,4;0;163;0;0,6;11;13,7;24,7;0;0;0;0
17-03-2023 05:00;30,4;19;0,5;0;163;0;0,6;14,3;14,5;28,8;0;0;0;0
17-03-2023 06:00;24,2;17;0,8;0;153;0;0,8;28,2;13,7;42;0;0;0;0
17-03-2023 07:00;18,3;13;0,7;0;157;0;1,6;72,8;16,8;89,6;0;0;0;0
17-03-2023 08:00;26;26;0,7;0;107;0;2;91,4;25,3;116,7;0;0;0;0
17-03-2023 09:00;35,3;28;0,8;0;328;0;2,1;80,7;46,2;126,9;0;0;0;0
17-03-2023 10:00;42,2;42;0,2;0;29;0;1,5;36,6;44,3;80,9;0;0;0;0
17-03-2023 11:00;46,5;31;1,3;0;70;0;1,2;18,1;38,4;56,5;0;0;0;0
17-03-2023 12:00;43,8;35;1;0;314;0;0,9;9,3;34,8;44,1;0;0;0;0
17-03-2023 13:00;43,9;29;3,2;0,1;285;0;0,9;8,5;29,7;38,2;0;0;0;0
17-03-2023 14:00;52,8;31;2,1;0,4;263;0;0,9;8,2;28,3;36,5;0;0;0;0
17-03-2023 15:00;47,7;31;1,8;0,2;277;0;1,1;10,3;33,6;44;0;0;0;0
17-03-2023 16:00;44,5;36;0,9;0,1;114;0;1;11;26;37;0;0;0;0
17-03-2023 17:00;49,2;30;1;0;77;0;1,4;26,7;36,7;63,4;0;0;0;0
17-03-2023 18:00;44,1;35;0,6;0,9;132;0;1,5;27,9;32,5;60,5;0;0;0;0
17-03-2023 19:00;42,8;28;0,9;0;341;0;1,9;37,3;38,9;76,2;0;0;0;0
17-03-2023 20:00;33;33;0,4;0;111;0;1,9;46,1;34,3;80,4;0;0;0;0
17-03-2023 21:00;39,5;28;1;0;281;0;1,7;41,1;35,9;77;0;0;0;0
17-03-2023 22:00;42,7;31;0,2;0;317;0;1,6;39,7;34,7;74,4;0;0;0;0
17-03-2023 23:00;52,4;24;0,5;0;305;0;1,6;45,6;28,7;74,3;0;0;0;0
17-03-2023 24:00;46,1;31;0,7;0;329;0;1,1;22,1;29,8;51,9;0;0;0;0
18-03-2023 01:00;35,9;29;0,3;0;106;0;0,8;16;21,5;37,5;0;0;0;0
18-03-2023 02:00;41,2;17;0,8;0;155;0;0,5;9,4;12,4;21,8;0;0;0;0
18-03-2023 03:00;29,6;10;0,6;0;153;0;0,4;8;10,8;18,8;0;0;0;0
18-03-2023 04:00;21,2;7;0,6;1,5;133;0;0,4;8,7;9,9;18,6;0;0;0;0
18-03-2023 05:00;16;6;0,5;4,3;127;0;0,5;14,3;14,9;29,2;0;0;0;0
18-03-2023 06:00;12,6;9;0,5;0;153;0;0,7;14,6;16,1;30,7;0;0;0;0
18-03-2023 07:00;13,7;13;0,7;0;136;0;0,9;27,5;15,4;42,9;0;0;0;0
18-03-2023 08:00;22,7;12;1;0;139;0;1;32,7;15;47,7;0;0;0;0
18-03-2023 09:00;18;18;0,9;0;77;0;1;28,1;22,6;50,8;0;0;0;0
18-03-2023 10:00;18,9;18;1,9;0;64;0;0,6;14,1;16,3;30,3;0;0;0;0
18-03-2023 11:00;21,1;15;2,1;0;91;0;0,5;6,6;11,8;18,4;0;0;0;0
18-03-2023 12:00;16;9;3,5;0;284;0;0,6;7,5;16,3;23,8;0;0;0;0
18-03-2023 13:00;0;27;3,4;0,1;322;0;0,8;6,3;24,9;31,2;0;0;0;0
18-03-2023 14:00;0;31;3,4;0;286;0;0,7;4;22,2;26,3;0;0;0;0
18-03-2023 15:00;29;29;1,2;0;271;0;0,8;3,9;25,5;29,4;0;0;0;0
18-03-2023 16:00;38,2;25;3,3;0,1;296;0;0,6;4,7;19,9;24,6;0;0;0;0
18-03-2023 17:00;27,6;17;3,8;0,3;295;0;0,7;4,5;21,9;26,4;0;0;0;0
18-03-2023 18:00;26,4;14;0,6;2;258;0;0,9;10,9;28,5;39,4;0;0;0;0
18-03-2023 19:00;21,9;17;1;0,4;124;0;0,8;8,3;21,5;29,8;0;0;0;0
18-03-2023 20:00;18,4;14;0,7;0,8;276;0;1;24,1;25;49,1;0;0;0;0
18-03-2023 21:00;26,2;13;0,4;1,9;162;0;0,9;14,8;26,6;41,3;0;0;0;0
18-03-2023 22:00;23;16;0,4;0;71;0;0,7;13,8;20,2;34;0;0;0;0
18-03-2023 23:00;16,6;12;0,7;4;234;0;0,7;12;19,7;31,7;0;0;0;0
18-03-2023 24:00;17,6;17;1,6;11,7;243;0;0,8;12,1;28,5;40,7;0;0;0;0
19-03-2023 01:00;14;10;0,5;16,3;139;0;0,6;4,3;20,5;24,8;0;0;0;0
19-03-2023 02:00;14,5;7;0,6;0,9;143;0;0,4;2,7;11,7;14,4;0;0;0;0
19-03-2023 03:00;10,7;5;0,1;0;278;0;0,4;5;11,8;16,8;0;0;0;0
19-03-2023 04:00;8,5;6;0,4;0;172;0;0,4;4,1;12,8;16,9;0;0;0;0
19-03-2023 05:00;15,9;4;0,7;0;291;0;0,5;3,9;19,5;23,4;0;0;0;0
19-03-2023 06:00;11,2;6;0,4;0;323;0;0,6;5,6;20,9;26,5;0;0;0;0
19-03-2023 07:00;10;10;0,4;0;185;0;0,7;13,3;22,9;36,2;0;0;0;0
19-03-2023 08:00;33,4;16;0,3;0;169;0;0,6;9,7;20,2;29,9;0;0;0;0
19-03-2023 09:00;22,6;14;0,3;0;252;0;0,5;9,8;19,1;28,8;0;0;0;0
19-03-2023 10:00;16,3;14;0,7;0;303;0;0,5;7,9;17,3;25,1;0;0;0;0
19-03-2023 11:00;15,9;13;1,7;0;90;0;0,4;6;12,5;18,5;0;0;0;0
19-03-2023 12:00;14,1;11;1;0;337;0;0,4;6;14;20;0;0;0;0
19-03-2023 13:00;31,7;15;1,8;0;260;0;0,4;5,3;12;17,2;0;0;0;0
19-03-2023 14:00;33,8;8;3,1;0;304;0;0,4;5,3;11,8;17,1;0;0;0;0
19-03-2023 15:00;23,9;13;4,6;0,5;282;0;0,5;3,5;12,1;15,6;0;0;0;0
19-03-2023 16:00;25,1;10;1,6;19,7;133;0;0,6;4,5;15,7;20,2;0;0;0;0
19-03-2023 17:00;19;19;1,1;3,8;120;0;0,6;4,4;17;21,4;0;0;0;0
19-03-2023 18:00;20,5;20;1,3;0,3;104;0;0,9;13,5;23,9;37,4;0;0;0;0
19-03-2023 19:00;16;16;0,8;0;139;0;0,7;7;17,2;24,2;0;0;0;0
19-03-2023 20:00;14,2;12;0,7;0;138;0;0,8;13,3;18,8;32,1;0;0;0;0
19-03-2023 21:00;0;17;0,5;0,1;122;0;0,8;15,9;16,6;32,5;0;0;0;0
19-03-2023 22:00;14,7;12;0,6;0;110;0;0,7;13,7;16,9;30,6;0;0;0;0
19-03-2023 23:00;15;15;0,7;0,2;143;0;0,7;11,4;14,9;26,3;0;0;0;0
19-03-2023 24:00;11;11;1,1;0;139;0;0,5;4,3;11,1;15,4;0;0;0;0
20-03-2023 01:00;10;10;0,8;0;137;0;0,5;3;8,1;11,2;0;0;0;0
20-03-2023 02:00;0;11;0,5;0;132;0;0,4;2;6,9;8,9;0;0;0;0
20-03-2023 03:00;10,6;7;0,6;0;131;0;0,5;2,5;8,4;10,9;0;0;0;0
20-03-2023 04:00;21,2;6;0,5;0;142;0;0,6;4,7;11,8;16,5;0;0;0;0
20-03-2023 05:00;16,1;12;0,4;0;176;0;0,6;4,8;12,2;17;0;0;0;0
20-03-2023 06:00;12,6;12;0,3;0;176;0;0,7;5,4;12,1;17,5;0;0;0;0
20-03-2023 07:00;22;22;0,7;0;161;0;0,8;10,3;12,1;22,5;0;0;0;0
20-03-2023 08:00;0;20;0,5;0;160;0;0,8;9,2;11,1;20,3;0;0;0;0
20-03-2023 09:00;0;25;0,8;0;80;0;0,6;4,6;10,8;15,4;0;0;0;0
20-03-2023 10:00;20,4;16;0,2;0;155;0;0,5;4,7;10,8;15,4;0;0;0;0
20-03-2023 11:00;17,2;12;1,2;0;84;0;0,5;3,6;10,9;14,4;0;0;0;0
20-03-2023 12:00;0;21;0,4;0;354;0;0,7;3,2;15,8;19;0;0;0;0
20-03-2023 13:00;24;23;1,5;0;308;0;0,6;3,9;17,9;21,8;0;0;0;0
20-03-2023 14:00;28,5;25;2,8;0;346;0;0,6;3,5;11,8;15,4;0;0;0;0
20-03-2023 15:00;27,1;19;2,4;0;331;0;0,5;4,1;11,1;15,3;0;0;0;0
20-03-2023 16:00;30,6;21;3,6;0;294;0;0,5;2,9;9,5;12,3;0;0;0;0
20-03-2023 17:00;24,5;11;3,3;0;318;0;0,6;2,9;11,9;14,8;0;0;0;0
20-03-2023 18:00;23,2;17;3,4;0;298;0;0,7;5;16,3;21,3;0;0;0;0
20-03-2023 19:00;23,5;17;2,7;0;281;0;0,7;3,2;17,5;20,7;0;0;0;0
20-03-2023 20:00;29,9;15;2,2;0;311;0;0,8;4,8;22,6;27,5;0;0;0;0
20-03-2023 21:00;22,2;21;1,1;0;316;0;0,8;5,1;23;28,2;0;0;0;0
20-03-2023 22:00;20,9;19;0,2;0;255;0;0,9;5,3;23,2;28,5;0;0;0;0
20-03-2023 23:00;25;25;1,3;0;328;0;0,8;4,1;22,1;26,2;0;0;0;0
20-03-2023 24:00;23,9;23;0,2;0;349;0;0,8;2,3;21,6;24;0;0;0;0
21-03-2023 01:00;31,7;26;0,7;0;150;0;0,6;2;10,2;12,1;0;0;0;0
21-03-2023 02:00;26,9;20;0,6;0;138;0;0,5;3;7,9;10,9;0;0;0;0
21-03-2023 03:00;33,1;18;0,5;0;135;0;0,5;1,5;8,2;9,7;0;0;0;0
21-03-2023 04:00;25,8;21;0,4;0;133;0;0,6;2,2;10,7;12,9;0;0;0;0
21-03-2023 05:00;24,8;20;0,6;0;120;0;0,6;5,8;13,5;19,4;0;0;0;0
21-03-2023 06:00;22,2;19;0,5;0;85;0;0,9;21,5;17,9;39,4;0;0;0;0
21-03-2023 07:00;28;28;0,8;0;131;0;1,3;43,8;18,5;62,4;0;0;0;0
21-03-2023 08:00;33,6;32;0,9;0;101;0;1,5;48,3;22,5;70,8;0;0;0;0
21-03-2023 09:00;31,2;30;1,2;0;40;0;1,1;26,5;24,9;51,4;0;0;0;0
21-03-2023 10:00;33,8;28;0,8;0;159;0;0,9;16;23,5;39,6;0;0;0;0
21-03-2023 11:00;34,5;19;0,9;0;0;0;0,8;9,7;21,2;30,9;0;0;0;0
21-03-2023 12:00;32,3;23;1,5;0;330;0;0,7;8,6;20,5;29,1;0;0;0;0
21-03-2023 13:00;27,9;18;3,1;0;304;0;0,7;6,7;21,7;28,4;0;0;0;0
21-03-2023 14:00;38,6;21;3,6;0;295;0;0,9;4,5;21,8;26,3;0;0;0;0
21-03-2023 15:00;42,2;36;6,1;0;281;0;0,8;4,5;19;23,5;0;0;0;0
21-03-2023 16:00;47,7;28;4,8;0;286;0;0,8;5;20;25;0;0;0;0
21-03-2023 17:00;48,5;35;3,5;0;294;0;1;6,1;26,5;32,7;0;0;0;0
21-03-2023 18:00;48,2;38;3,5;0;287;0;1,3;8;31,3;39,3;0;0;0;0
21-03-2023 19:00;44,6;35;4,6;0;275;0;1,3;9,9;37,4;47,3;0;0;0;0
21-03-2023 20:00;56,5;32;0,9;9;263;0;1,2;9,8;39,4;49,3;0;0;0;0
21-03-2023 21:00;40,8;32;0,4;5,6;281;0;1,5;52,1;52,7;104,9;0;0;0;0
21-03-2023 22:00;38,4;37;0,2;7,6;222;0;1,3;12,7;42;54,7;0;0;0;0
21-03-2023 23:00;36,8;32;0,4;1,6;131;0;1,1;5,7;29,5;35,3;0;0;0;0
21-03-2023 24:00;27,2;23;0,7;0;129;0;0,6;2,3;14,8;17,1;0;0;0;0
22-03-2023 01:00;24,8;12;0,6;0,1;98;0;0,5;1,6;12,2;13,8;0;0;0;0
22-03-2023 02:00;21,7;8;0,9;0;138;0;0,5;1,7;11,7;13,5;0;0;0;0
22-03-2023 03:00;15,7;15;0,6;0;136;0;0,5;1,3;9,7;10,9;0;0;0;0
22-03-2023 04:00;15,7;12;0,9;0;140;0;0,5;1,4;9,3;10,7;0;0;0;0
22-03-2023 05:00;17;17;1;0;134;0;0,5;4,3;11,6;15,9;0;0;0;0
22-03-2023 06:00;21,6;14;0,8;0;143;0;0,7;18,5;15,5;34;0;0;0;0
22-03-2023 07:00;0;22;0,4;0;115;0;1;20,4;19;39,3;0;0;0;0
22-03-2023 08:00;0;23;0,2;0;113;0;1,6;44,4;30,4;74,7;0;0;0;0
22-03-2023 09:00;0;32;0,4;0;262;0;1,7;46;37,6;83,6;0;0;0;0
22-03-2023 10:00;0;34;0,9;0;137;0;0,6;7,9;13,4;21,3;0;0;0;0
22-03-2023 11:00;29,9;13;1,3;0;108;0;0,4;4;9,2;13,2;0;0;0;0
22-03-2023 12:00;22,3;12;0,2;0;140;0;0,5;4,4;10,6;15;0;0;0;0
22-03-2023 13:00;17,5;15;2,6;0;302;0;0,7;4,7;19,1;23,8;0;0;0;0
22-03-2023 14:00;34,1;26;3,5;0;299;0;0,9;3,9;26,1;30;0;0;0;0
22-03-2023 15:00;41,7;38;4;0;301;0;0,8;6,6;22,7;29,3;0;0;0;0
22-03-2023 16:00;35,5;28;0,7;0;14;0;0,7;5,1;19,7;24,8;0;0;0;0
22-03-2023 17:00;36,5;33;1,1;4,8;130;0;0,8;6,2;19,8;26;0;0;0;0
22-03-2023 18:00;33,4;28;1,5;0;134;0;1;10,2;22,3;32,5;0;0;0;0
22-03-2023 19:00;29;29;1,1;0;119;0;1,2;14,5;22;36,5;0;0;0;0
22-03-2023 20:00;22,5;19;1,6;0;143;0;0,6;6,1;15;21,1;0;0;0;0
22-03-2023 21:00;22;22;1,3;0;134;0;0,6;11,5;17,6;29,1;0;0;0;0
22-03-2023 22:00;24,4;19;1,4;0;149;0;0,7;9,1;15;24,1;0;0;0;0
22-03-2023 23:00;17,6;17;1;0;127;0;0,8;12,3;18,2;30,5;0;0;0;0
22-03-2023 24:00;17;17;1,8;0;142;0;0,6;7,4;15,3;22,7;0;0;0;0
23-03-2023 01:00;24,7;19;1;0;146;0;0,6;3,4;12,2;15,6;0;0;0;0
23-03-2023 02:00;32,7;29;1;0;140;0;0,6;3;12;15;0;0;0;0
23-03-2023 03:00;37;29;0,7;0;161;0;0,6;2,9;12,7;15,6;0;0;0;0
23-03-2023 04:00;29,6;24;1;0;142;0;0,6;2,7;13,3;16;0;0;0;0
23-03-2023 05:00;36,7;24;0,8;0;134;0;0,7;5,7;17,8;23,5;0;0;0;0
23-03-2023 06:00;34,7;31;1;0;150;0;1,1;32,1;18,5;50,7;0;0;0;0
23-03-2023 07:00;30;27;0,9;0;142;0;1,3;40;19,3;59,3;0;0;0;0
23-03-2023 08:00;31,4;27;0,7;0;192;0;1,9;66,6;26,9;93,5;0;0;0;0
23-03-2023 09:00;43,6;38;0,5;0;77;0;1,4;0;0;0;0;0;0;0
23-03-2023 10:00;49,6;47;0,5;0;76;0;0;13;22,7;35,8;0;0;0;0
23-03-2023 11:00;0;34;0,4;0,2;281;0;0,9;9,7;27,9;37,6;0;0;0;0
23-03-2023 12:00;0;0;1,2;0;312;0;1;6,8;31,3;38,1;0;0;0;0
23-03-2023 13:00;0;0;3;0;296;0;1,1;8;34,1;42;0;0;0;0
23-03-2023 14:00;104,6;55;3,7;0;315;0;1;7,5;26,1;33,6;0;0;0;0
23-03-2023 15:00;90,8;45;4,9;0;297;0;1;9,9;23,9;33,8;0;0;0;0
23-03-2023 16:00;81,2;37;3,6;0;298;0;1;8,8;24,7;33,5;0;0;0;0
23-03-2023 17:00;64,3;31;3,8;0;283;0;1;8,2;27,5;35,7;0;0;0;0
23-03-2023 18:00;59,9;31;4,5;0;283;0;1,2;6,8;28,8;35,5;0;0;0;0
23-03-2023 19:00;57,6;35;3,4;0;287;0;1,4;9,5;34,7;44,2;0;0;0;0
23-03-2023 20:00;58,9;34;2,8;0;316;0;1,2;10,1;34,8;44,9;0;0;0;0
23-03-2023 21:00;52,1;36;1,9;0;320;0;1;6,2;28,9;35,1;0;0;0;0
23-03-2023 22:00;46,4;34;1,9;0;324;0;1,1;7,6;30,5;38,1;0;0;0;0
23-03-2023 23:00;47,3;42;1,7;0;317;0;1,1;6,3;31,4;37,6;0;0;0;0
23-03-2023 24:00;48,9;41;0,8;0;300;0;0,8;2,7;24,5;27,2;0;0;0;0
24-03-2023 01:00;46,4;30;0,4;0;125;0;0,8;2,4;21,9;24,3;0;0;0;0
24-03-2023 02:00;34,1;28;0,4;0;93;0;0,7;1,8;15,8;17,6;0;0;0;0
24-03-2023 03:00;38,1;28;0,8;0;124;0;0,6;3,4;10,8;14,2;0;0;0;0
24-03-2023 04:00;35,8;26;0,7;0;155;0;0,6;2,7;9,3;12;0;0;0;0
24-03-2023 05:00;26,9;23;1;0;151;0;0,6;5,3;11,6;17;0;0;0;0
24-03-2023 06:00;24;24;0,4;0;357;0;1;24,1;26;50,1;0;0;0;0
24-03-2023 07:00;38,2;34;0,8;0;107;0;0,8;7,9;15,9;23,9;0;0;0;0
24-03-2023 08:00;26,9;24;1;0;112;0;0,8;6;15,3;21,3;0;0;0;0
24-03-2023 09:00;20,4;20;2,3;0;91;0;0,8;9,1;17,2;26,2;0;0;0;0
24-03-2023 10:00;25;25;3,3;0;83;0;0,6;3,5;10;13,5;0;0;0;0
24-03-2023 11:00;18,5;16;2,3;0;73;0;0,6;3,2;10;13,2;0;0;0;0
24-03-2023 12:00;20;16;1,6;0;93;0;0,6;4,2;13,7;17,9;0;0;0;0
24-03-2023 13:00;36,2;12;2,5;0;293;0;0,8;4,6;20,6;25,2;0;0;0;0
24-03-2023 14:00;41;32;4,7;0;302;0;1;3;26,2;29,2;0;0;0;0
24-03-2023 15:00;50;47;4,9;0;280;0;1;2,3;26,7;29,1;0;0;0;0
24-03-2023 16:00;59,6;45;2;0,4;120;0;0,7;2,2;16,5;18,7;0;0;0;0
24-03-2023 17:00;42,8;19;1,4;0;291;0;1,1;6,9;31,2;38;0;0;0;0
24-03-2023 18:00;37;31;1,6;0;298;0;1,3;6,8;36,4;43,3;0;0;0;0
24-03-2023 19:00;37,5;30;2,8;0;305;0;1,6;11,9;42,4;54,3;0;0;0;0
24-03-2023 20:00;42,4;31;2;0;311;0;1,5;13,6;43,2;56,8;0;0;0;0
24-03-2023 21:00;47,1;34;2,3;0;325;0;1,3;9,3;39,9;49,2;0;0;0;0
24-03-2023 22:00;45,3;36;1,6;0;312;0;1,3;11,5;39,3;50,8;0;0;0;0
24-03-2023 23:00;52,6;34;0,4;0;309;0;1,2;9,6;38,9;48,4;0;0;0;0
24-03-2023 24:00;44,5;28;0,4;0;337;0;1,1;12,6;32,8;45,4;0;0;0;0
25-03-2023 01:00;40,5;28;1,2;0;325;0;0,8;3;26,8;29,8;0;0;0;0
25-03-2023 02:00;33,8;27;0,1;4,1;349;0;0,7;4,2;27,7;32;0;0;0;0
25-03-2023 03:00;40;26;0,4;0,8;63;0;0,7;3,1;24,5;27,6;0;0;0;0
25-03-2023 04:00;33,4;27;0,3;0,2;63;0;0,6;6;18,9;24,9;0;0;0;0
25-03-2023 05:00;26,8;20;0,5;0,1;69;0;0,5;4;15;19;0;0;0;0
25-03-2023 06:00;25,8;17;0,5;0,1;159;0;0,7;8,9;17,5;26,4;0;0;0;0
25-03-2023 07:00;18,2;12;0,2;0;234;0;1,2;29,4;31,6;61,1;0;0;0;0
25-03-2023 08:00;16;16;0,5;0;153;0;1,3;25,7;30,4;56,1;0;0;0;0
25-03-2023 09:00;19,7;19;0,3;0;53;0;1,7;40,1;45,5;85,6;0;0;0;0
25-03-2023 10:00;0;40;0,7;0;83;0;1,6;34,2;45;79,2;0;0;0;0
25-03-2023 11:00;0;37;0,6;0;314;0;1,4;22,5;45,4;67,9;0;0;0;0
25-03-2023 12:00;41;34;1,7;0;77;0;1;12,2;27,6;39,8;0;0;0;0
25-03-2023 13:00;38,9;22;0,3;0;206;0;1,3;17,2;37,6;54,8;0;0;0;0
25-03-2023 14:00;34,9;34;1,3;0;85;0;0,6;5,1;13,8;18,9;0;0;0;0
25-03-2023 15:00;28,3;10;0,9;0;108;0;0,6;3,5;12,5;15,9;0;0;0;0
25-03-2023 16:00;29,1;12;0,7;0;95;0;0,7;4,4;18,8;23,2;0;0;0;0
25-03-2023 17:00;24,4;15;2;0;86;0;0,5;2,3;10,6;12,9;0;0;0;0
25-03-2023 18:00;19,3;15;2;0;79;0;0,6;4;14;18;0;0;0;0
25-03-2023 19:00;22,8;18;1,9;0;93;0;0,5;2,5;9,8;12,3;0;0;0;0
25-03-2023 20:00;18,9;17;1,1;0;89;0;0,8;6,2;23,4;29,6;0;0;0;0
25-03-2023 21:00;24;24;3,5;0;86;0;0,4;2,2;8,6;10,8;0;0;0;0
25-03-2023 22:00;21,7;19;2,5;0;92;0;0,4;1,4;7,6;9;0;0;0;0
25-03-2023 23:00;24,1;20;2,3;0;92;0;0,4;1,3;8;9,3;0;0;0;0
25-03-2023 24:00;23;23;0,9;0;126;0;0,5;1,2;9,7;10,9;0;0;0;0
26-03-2023 01:00;27;27;1;0;102;0;0,6;2,3;14,2;16,5;0;0;0;0
26-03-2023 02:00;24,4;21;0,5;0;250;0;0,6;2,2;12,4;14,6;0;0;0;0
26-03-2023 03:00;25,1;24;1,7;0;193;0;0,4;0,5;6,5;7;0;0;0;0
26-03-2023 04:00;22;22;0,4;0;314;0;0,5;0,7;9,8;10,6;0;0;0;0
26-03-2023 05:00;0;22;0,2;0;238;0;0,6;1,6;18,3;19,9;0;0;0;0
26-03-2023 06:00;0;26;0,5;0;138;0;0,8;8,2;21,3;29,5;0;0;0;0
26-03-2023 07:00;27,4;27;0,7;0;159;0;0,9;11,4;22,8;34,2;0;0;0;0
26-03-2023 08:00;29,8;22;0,5;0;108;0;1;7,4;26,3;33,7;0;0;0;0
26-03-2023 09:00;0;35;1,1;0;265;0;0,8;8;25,9;33,9;0;0;0;0
26-03-2023 10:00;28;28;1,7;0;64;0;0,5;2,8;9,7;12,5;0;0;0;0
26-03-2023 11:00;29,6;28;3,5;0;79;0;0,4;2,5;7,3;9,8;0;0;0;0
26-03-2023 12:00;29,3;17;4,1;0;92;0;0,4;1,4;5,3;6,7;0;0;0;0
26-03-2023 13:00;33,2;18;3,1;0;141;0;0,4;0,6;4,1;4,7;0;0;0;0
26-03-2023 14:00;27,7;20;5,1;0;85;0;0,4;0,6;3,8;4,5;0;0;0;0
26-03-2023 15:00;27,1;22;3,7;0;86;0;0,5;1,7;6;7,7;0;0;0;0
26-03-2023 16:00;31,1;23;4;0;93;0;0,5;2,1;6,6;8,7;0;0;0;0
26-03-2023 17:00;26,1;18;5,3;0;95;0;0,5;1,6;5,4;7;0;0;0;0
26-03-2023 18:00;0;26;5,7;0;93;0;0,5;2;5,7;7,8;0;0;0;0
26-03-2023 19:00;31;31;1,8;0;86;0;0,5;1,6;7,4;9;0;0;0;0
26-03-2023 20:00;26,8;26;1,6;0;176;0;0,5;1,8;8,5;10,4;0;0;0;0
26-03-2023 21:00;30,2;24;0,6;0;136;0;0,5;1,8;9,7;11,5;0;0;0;0
26-03-2023 22:00;24;24;2,6;0;101;0;0,5;1,7;7,2;8,9;0;0;0;0
26-03-2023 23:00;22;22;1,2;0;169;0;0,5;1,4;7,1;8,5;0;0;0;0
26-03-2023 24:00;22,2;22;0,7;0;126;0;0,5;1,5;9;10,5;0;0;0;0
27-03-2023 01:00;24,7;19;0,9;0;112;0;0,5;1,3;6,5;7,7;0;0;0;0
27-03-2023 02:00;23,1;18;1,2;0;78;0;0,4;0,8;4,5;5,3;0;0;0;0
27-03-2023 03:00;29,7;19;2,1;0;84;0;0,4;0,7;4;4,7;0;0;0;0
27-03-2023 04:00;31,2;22;2,9;0;92;0;0,4;0,9;4,5;5,4;0;0;0;0
27-03-2023 05:00;24;24;0,6;0;138;0;0,4;2,3;7,8;10,1;0;0;0;0
27-03-2023 06:00;27,1;23;1,1;0;111;0;0,6;6,2;13,8;20;0;0;0;0
27-03-2023 07:00;25,8;25;1;0;150;0;0,8;8,3;17,6;25,9;0;0;0;0
27-03-2023 08:00;0;28;0,5;0;100;0;1,3;21,3;29,7;51,1;0;0;0;0
27-03-2023 09:00;32;27;0,1;0;231;0;0,8;9,3;19,9;29,2;0;0;0;0
27-03-2023 10:00;27,2;23;1;0;260;0;0,7;7,6;18,1;25,7;0;0;0;0
27-03-2023 11:00;20,1;17;1;0;138;0;0,6;5;12,6;17,6;0;0;0;0
27-03-2023 12:00;26;10;2;0;134;0;0,5;4;8,3;12,4;0;0;0;0
27-03-2023 13:00;31,8;16;1,8;0;104;0;0,5;3,8;7,5;11,4;0;0;0;0
27-03-2023 14:00;27,7;16;2,5;0;82;0;0,6;5,1;11,9;17,1;0;0;0;0
27-03-2023 15:00;23,8;21;0,9;0;11;0;0,8;7,7;18,5;26,1;0;0;0;0
27-03-2023 16:00;33,8;27;0,7;0,1;88;0;0,9;8,1;26,1;34,2;0;0;0;0
27-03-2023 17:00;31,9;30;2,9;0;84;0;0,7;5,3;12,9;18,2;0;0;0;0
27-03-2023 18:00;31,3;24;1,3;0;278;0;1,4;12,6;38,2;50,8;0;0;0;0
27-03-2023 19:00;31;31;0,2;0;145;0;1,9;21,8;47,7;69,5;0;0;0;0
27-03-2023 20:00;41,9;35;0,7;0;132;0;1,8;40,6;36,4;77;0;0;0;0
27-03-2023 21:00;32,1;31;0,9;0;137;0;1,1;19,4;27,3;46,7;0;0;0;0
27-03-2023 22:00;28,7;23;0,6;0;85;0;1,1;15,6;24,4;40;0;0;0;0
27-03-2023 23:00;34,8;26;0,5;0;139;0;0,7;10,4;14,4;24,8;0;0;0;0
27-03-2023 24:00;26,4;21;0,3;0;152;0;0,8;11;24,3;35,3;0;0;0;0
28-03-2023 01:00;30,6;25;0,6;0;141;0;0,8;5,2;22,3;27,6;0;0;0;0
28-03-2023 02:00;25,9;23;0,5;0;148;0;0,7;2,5;16,1;18,6;0;0;0;0
28-03-2023 03:00;23,2;21;0,4;0;190;0;0,6;2,9;14,9;17,8;0;0;0;0
28-03-2023 04:00;23;23;0,4;0;164;0;0,6;3,6;13,9;17,5;0;0;0;0
28-03-2023 05:00;39,8;28;0,4;0;95;0;0,6;5,3;16;21,3;0;0;0;0
28-03-2023 06:00;29,4;28;0,6;0;139;0;0,7;15,8;14,5;30,3;0;0;0;0
28-03-2023 07:00;30,9;22;0,5;0;152;0;1,3;38,6;19,4;58;0;0;0;0
28-03-2023 08:00;30,3;26;0,6;0;249;0;1,7;51,3;30,4;81,7;0;0;0;0
28-03-2023 09:00;0;37;0,7;0;239;0;1,3;27,7;29,8;57,4;0;0;0;0
28-03-2023 10:00;39,2;22;1,1;0;88;0;1,2;17;36,2;53,2;0;0;0;0
28-03-2023 11:00;28,6;28;0,9;0;78;0;1,5;22,7;46;68,7;0;0;0;0
28-03-2023 12:00;45,6;39;1,1;0;242;0;1,2;16,3;31,3;47,6;0;0;0;0
28-03-2023 13:00;58,1;26;5,3;0;273;0;0,8;10,1;18,6;28,6;0;0;0;0
28-03-2023 14:00;47,9;27;2,1;0;183;0;0,6;4,9;12,8;17,7;0;0;0;0
